marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,segmento,valor
dell,2013.0,4,4,4.0,não,0,3.0,523.0,FULLHD,VA,não,250.0,500,ultraportatil,14457
huawei,2019.0,6,6,16.0,não,0,2.0,514.0,FULLHD,AMOLED,não,0.0,1000,premium,19797
,2019.0,10,13,32.0,não,0,3.0,,HD,TN,não,1000.0,0,entrada,6526
lenovo,2015.0,6,10,32.0,não,0,2.0,448.0,FULLHD,IPS,sim,0.0,2000,2em1,15609
acer,2016.0,6,10,16.0,não,0,3.0,558.0,FULLHD,VA,não,0.0,500,ultraportatil,17722
samsung,2020.0,12,20,64.0,não,0,1.0,589.0,HD,TN,não,250.0,0,intermediario,16941
xiaomi,2017.0,6,10,8.0,não,0,,470.0,QUADHD,OLED,não,0.0,2000,premium,17145
dell,2017.0,4,6,16.0,sim,6,,133.0,FULLHD,AMOLED,não,0.0,1000,jogos_premium,12235
xiaomi,2015.0,4,8,16.0,não,0,,534.0,4K,AMOLED,não,0.0,250,premium,18648
huawei,2021.0,12,13,,não,0,,,FULLHD,AMOLED,não,0.0,500,premium,22400
xiaomi,2019.0,8,9,16.0,não,0,2.0,,QUADHD,OLED,não,0.0,1000,premium,16081
asus,2021.0,12,17,6.0,não,0,,381.0,HD,IPS,não,250.0,0,intermediario,11177
hp,2011.0,6,6,12.0,sim,2,1.0,,FULLHD,OLED,não,0.0,250,jogos_entrada,8237
acer,2015.0,10,13,2.0,não,0,,261.0,HD,IPS,não,500.0,0,,7409
acer,2011.0,2,4,4.0,não,0,,,FULLHD,VA,não,2000.0,1000,,15812
huawei,2012.0,8,15,8.0,não,0,,483.0,FULLHD,OLED,não,1000.0,250,premium,20840
,2021.0,10,19,4.0,não,0,2.0,,HD,TN,não,500.0,0,entrada,12209
positivo,2018.0,8,13,,não,0,,,HD,TN,não,500.0,0,entrada,5689
hp,2017.0,10,11,,sim,4,1.0,174.0,FULLHD,TN,não,0.0,250,jogos_entrada,9276
positivo,2020.0,6,8,,não,0,,169.0,HD,TN,não,1000.0,0,entrada,5874
positivo,2014.0,10,14,32.0,não,0,,299.0,HD,IPS,não,500.0,0,,8344
hp,2021.0,10,13,,sim,6,,,QUADHD,IPS,não,0.0,500,jogos_intermediarios,10540
lenovo,2020.0,10,19,,sim,6,4.0,106.0,QUADHD,OLED,não,0.0,2000,,22164
xiaomi,2016.0,10,16,,não,0,,577.0,QUADHD,AMOLED,não,0.0,500,premium,24410
samsung,2019.0,8,12,16.0,não,0,3.0,478.0,QUADHD,AMOLED,sim,0.0,500,premium,16587
huawei,2010.0,4,4,8.0,não,0,,471.0,QUADHD,OLED,não,0.0,250,premium,23755
acer,2010.0,6,10,6.0,não,0,3.0,513.0,HD,VA,não,0.0,2000,intermediario,13691
hp,2021.0,12,16,16.0,sim,6,,60.0,4K,TN,não,0.0,2000,jogos_intermediarios,12162
lenovo,,4,7,,não,0,,243.0,HD,IPS,não,500.0,0,entrada,7244
razer,2010.0,8,13,16.0,sim,6,,52.0,4K,AMOLED,não,1000.0,2000,jogos_premium,13603
acer,2011.0,2,4,8.0,sim,4,1.0,91.0,FULLHD,OLED,não,1000.0,2000,jogos_entrada,9054
hp,2017.0,10,16,12.0,sim,4,,131.0,FULLHD,VA,não,0.0,1000,jogos_entrada,9933
acer,2018.0,8,9,12.0,não,0,,586.0,HD,IPS,não,1000.0,0,entrada,12409
dell,2014.0,8,11,12.0,não,0,,501.0,FULLHD,OLED,não,1000.0,125,ultraportatil,19846
hp,2010.0,2,4,8.0,sim,4,1.0,75.0,FULLHD,IPS,não,2000.0,125,jogos_entrada,7767
xiaomi,2011.0,12,23,8.0,não,0,,501.0,4K,OLED,não,500.0,250,,21108
acer,2021.0,6,10,2.0,não,0,,583.0,FULLHD,OLED,não,0.0,500,ultraportatil,19108
huawei,2020.0,6,10,8.0,não,0,2.0,517.0,FULLHD,OLED,não,0.0,1000,premium,24915
lenovo,2016.0,8,13,8.0,não,0,2.0,411.0,4K,AMOLED,não,0.0,500,premium,23202
dell,2023.0,8,16,64.0,não,0,1.0,329.0,HD,IPS,não,0.0,500,entrada,10166
dell,2010.0,12,20,32.0,sim,6,,,4K,AMOLED,não,1000.0,500,,13912
acer,2023.0,4,4,4.0,não,0,,92.0,HD,VA,não,0.0,2000,intermediario,7151
razer,2020.0,6,12,16.0,não,0,3.0,458.0,4K,AMOLED,não,0.0,1000,premium,21997
positivo,2023.0,4,5,16.0,não,0,,66.0,HD,IPS,não,250.0,125,entrada,4602
samsung,2013.0,2,2,2.0,não,0,2.0,547.0,FULLHD,TN,não,2000.0,250,ultraportatil,15429
positivo,2014.0,6,10,16.0,não,0,2.0,82.0,HD,IPS,não,2000.0,0,entrada,5084
razer,2023.0,4,5,16.0,sim,8,4.0,61.0,4K,OLED,não,0.0,1000,jogos_premium,19304
xiaomi,2010.0,8,12,,não,0,3.0,420.0,4K,AMOLED,não,500.0,250,premium,19292
acer,2013.0,6,6,32.0,sim,6,3.0,155.0,FULLHD,AMOLED,não,500.0,2000,jogos_premium,20244
,2010.0,10,20,,não,0,3.0,421.0,4K,AMOLED,não,500.0,250,premium,21318
apple,2014.0,4,6,,não,0,,452.0,FULLHD,AMOLED,não,500.0,250,premium,20033
dell,2011.0,2,4,12.0,sim,2,,175.0,FULLHD,OLED,não,500.0,1000,jogos_entrada,8231
samsung,2017.0,4,6,8.0,não,0,,,QUADHD,OLED,não,0.0,250,premium,19050
lenovo,2018.0,8,12,,sim,4,1.0,153.0,FULLHD,VA,não,0.0,250,jogos_entrada,9191
hp,,6,11,16.0,sim,4,,,4K,VA,não,0.0,1000,jogos_intermediarios,11147
razer,2023.0,8,14,,sim,12,,,FULLHD,OLED,não,0.0,1000,jogos_premium,14932
samsung,2016.0,4,6,32.0,não,0,2.0,457.0,HD,VA,não,500.0,0,intermediario,12600
dell,2012.0,2,4,12.0,sim,4,,154.0,FULLHD,OLED,não,500.0,250,jogos_entrada,8117
asus,2010.0,4,7,8.0,não,0,3.0,542.0,FULLHD,VA,não,0.0,250,ultraportatil,16246
apple,2022.0,6,8,16.0,não,0,2.0,555.0,QUADHD,OLED,não,0.0,250,premium,25927
razer,2018.0,6,7,16.0,não,0,3.0,442.0,QUADHD,AMOLED,não,0.0,2000,premium,18070
apple,2019.0,8,12,16.0,não,0,2.0,,QUADHD,OLED,não,0.0,500,premium,20249
apple,2023.0,4,7,8.0,não,0,,406.0,QUADHD,OLED,não,0.0,1000,premium,18654
huawei,2014.0,12,20,,não,0,3.0,522.0,4K,OLED,não,0.0,250,premium,24267
huawei,2012.0,6,9,16.0,não,0,,,4K,OLED,não,2000.0,250,premium,21801
lenovo,,6,8,,sim,6,3.0,134.0,QUADHD,OLED,não,500.0,2000,jogos_intermediarios,10984
acer,2018.0,10,19,8.0,não,0,,,HD,IPS,não,500.0,0,,6706
acer,2015.0,8,15,,não,0,,,FULLHD,TN,não,0.0,2000,ultraportatil,16043
,2012.0,10,18,16.0,não,0,,,QUADHD,OLED,não,250.0,250,premium,21826
razer,2011.0,10,14,8.0,não,0,,487.0,FULLHD,AMOLED,não,2000.0,250,premium,24878
dell,2017.0,4,7,8.0,sim,2,,200.0,FULLHD,VA,não,0.0,250,jogos_entrada,9167
acer,2010.0,10,16,16.0,sim,6,,,FULLHD,OLED,não,500.0,250,jogos_intermediarios,12053
dell,2014.0,4,4,12.0,sim,6,,138.0,QUADHD,IPS,não,250.0,500,jogos_intermediarios,10382
huawei,2012.0,10,19,8.0,não,0,3.0,426.0,FULLHD,AMOLED,não,2000.0,250,premium,20301
samsung,2013.0,2,2,,não,0,1.0,,HD,TN,não,1000.0,0,entrada,8809
dell,2018.0,8,10,16.0,não,0,,568.0,HD,IPS,não,1000.0,0,entrada,12948
huawei,2019.0,12,21,8.0,não,0,3.0,440.0,QUADHD,AMOLED,não,0.0,2000,premium,18922
asus,2016.0,8,8,32.0,não,0,,509.0,FULLHD,IPS,não,0.0,1000,ultraportatil,20449
samsung,2019.0,12,15,16.0,sim,6,4.0,78.0,FULLHD,TN,não,0.0,1000,jogos_intermediarios,10628
samsung,,8,11,16.0,não,0,,411.0,QUADHD,AMOLED,não,0.0,250,premium,20596
xiaomi,2013.0,12,20,,não,0,2.0,447.0,FULLHD,OLED,não,0.0,2000,premium,16071
acer,2022.0,4,6,32.0,sim,12,4.0,87.0,QUADHD,AMOLED,não,0.0,250,jogos_premium,22141
,2021.0,8,8,12.0,sim,4,,,FULLHD,VA,não,0.0,2000,jogos_entrada,8387
asus,2013.0,4,6,,não,0,3.0,431.0,4K,IPS,sim,1000.0,250,,23374
huawei,2013.0,4,8,16.0,não,0,,505.0,4K,AMOLED,não,0.0,250,premium,25155
acer,2018.0,6,11,4.0,não,0,3.0,,FULLHD,AMOLED,sim,0.0,1000,2em1,16379
lenovo,2010.0,6,12,12.0,sim,4,,187.0,FULLHD,IPS,não,0.0,1000,,8808
acer,2015.0,4,6,8.0,sim,2,3.0,,FULLHD,IPS,não,0.0,1000,jogos_entrada,6815
lenovo,2016.0,4,8,,sim,2,,,FULLHD,VA,não,0.0,250,jogos_entrada,8262
samsung,2014.0,8,11,16.0,não,0,2.0,,HD,OLED,não,250.0,0,intermediario,12663
hp,2023.0,4,7,12.0,sim,2,,93.0,FULLHD,OLED,não,0.0,250,jogos_entrada,8190
hp,2023.0,6,10,,sim,2,4.0,49.0,FULLHD,IPS,não,0.0,500,,7862
asus,2015.0,6,10,16.0,não,0,,71.0,HD,TN,não,0.0,250,entrada,4337
,2019.0,10,14,64.0,não,0,3.0,175.0,HD,TN,não,500.0,0,entrada,7109
positivo,2018.0,6,12,8.0,não,0,,107.0,HD,TN,não,250.0,0,entrada,5181
lenovo,2020.0,10,16,16.0,não,0,,,QUADHD,OLED,não,0.0,2000,premium,22157
apple,2010.0,12,15,8.0,não,0,2.0,430.0,QUADHD,OLED,não,250.0,250,premium,14504
hp,2012.0,6,9,12.0,sim,6,4.0,65.0,QUADHD,OLED,não,1000.0,250,jogos_intermediarios,10863
dell,2017.0,10,11,16.0,não,0,,351.0,HD,OLED,não,2000.0,0,intermediario,11481
samsung,2021.0,12,18,16.0,não,0,,524.0,QUADHD,AMOLED,não,0.0,2000,premium,25656
positivo,2010.0,6,6,2.0,não,0,3.0,153.0,HD,IPS,não,500.0,0,entrada,5128
samsung,2023.0,6,9,32.0,sim,6,,,FULLHD,OLED,não,0.0,250,jogos_premium,13561
samsung,2023.0,6,8,16.0,sim,4,,65.0,4K,TN,não,0.0,2000,jogos_intermediarios,9940
asus,2017.0,4,6,2.0,não,0,1.0,351.0,HD,TN,não,500.0,0,,8399
hp,2011.0,6,6,,sim,4,3.0,,FULLHD,OLED,não,0.0,1000,jogos_entrada,7604
hp,2022.0,4,4,,sim,2,,153.0,FULLHD,TN,não,0.0,2000,jogos_entrada,9249
positivo,2019.0,4,4,8.0,não,0,4.0,170.0,HD,IPS,não,500.0,0,entrada,5158
razer,2020.0,12,14,8.0,não,0,,406.0,FULLHD,OLED,não,0.0,250,premium,22996
dell,2010.0,2,4,12.0,sim,4,2.0,,FULLHD,OLED,não,0.0,2000,jogos_entrada,8449
positivo,2017.0,6,8,8.0,não,0,,30.0,HD,IPS,não,250.0,0,entrada,3379
positivo,2017.0,6,7,2.0,não,0,1.0,102.0,HD,TN,não,0.0,500,entrada,5361
,2018.0,6,10,6.0,não,0,,,FULLHD,TN,não,0.0,250,ultraportatil,14721
positivo,2015.0,4,4,6.0,não,0,4.0,40.0,HD,IPS,não,500.0,0,,3393
dell,2016.0,10,15,6.0,não,0,2.0,,FULLHD,OLED,não,0.0,2000,ultraportatil,15759
huawei,2013.0,12,22,16.0,não,0,,400.0,4K,AMOLED,não,250.0,250,premium,23347
dell,2021.0,8,9,4.0,não,0,2.0,583.0,FULLHD,IPS,não,0.0,1000,ultraportatil,19985
hp,2015.0,12,15,12.0,sim,6,,50.0,4K,OLED,não,0.0,1000,,11709
acer,2021.0,6,7,,não,0,3.0,,FULLHD,OLED,não,0.0,2000,ultraportatil,18802
huawei,2023.0,4,6,8.0,não,0,3.0,511.0,FULLHD,AMOLED,não,0.0,500,premium,23363
positivo,2011.0,6,8,12.0,não,0,4.0,76.0,HD,IPS,não,1000.0,0,entrada,3931
lenovo,2014.0,4,6,16.0,não,0,2.0,484.0,HD,IPS,não,500.0,0,entrada,10086
hp,2011.0,6,11,12.0,sim,4,3.0,137.0,FULLHD,OLED,não,2000.0,1000,jogos_entrada,9165
samsung,2020.0,4,4,8.0,não,0,,506.0,4K,OLED,não,0.0,250,premium,19961
asus,2014.0,8,9,,não,0,,164.0,HD,TN,não,1000.0,0,entrada,5389
huawei,2017.0,6,9,8.0,não,0,,589.0,QUADHD,OLED,não,0.0,250,premium,18984
samsung,2021.0,6,12,6.0,não,0,2.0,390.0,HD,IPS,não,250.0,0,intermediario,10062
hp,2020.0,10,10,8.0,não,0,,587.0,FULLHD,OLED,não,0.0,250,ultraportatil,21140
,2022.0,10,14,16.0,não,0,,568.0,QUADHD,OLED,não,0.0,500,premium,25645
,2012.0,12,16,16.0,não,0,,572.0,4K,AMOLED,não,500.0,250,premium,21958
samsung,2023.0,8,12,16.0,não,0,4.0,473.0,HD,TN,não,0.0,2000,intermediario,13137
acer,2014.0,6,10,12.0,não,0,,519.0,FULLHD,AMOLED,sim,500.0,250,2em1,16917
acer,2010.0,6,10,16.0,não,0,,,QUADHD,AMOLED,não,250.0,250,premium,15151
,2010.0,6,11,6.0,não,0,,31.0,HD,TN,não,250.0,0,entrada,3380
samsung,2012.0,12,22,16.0,sim,6,,,QUADHD,AMOLED,não,500.0,2000,jogos_premium,24382
huawei,2020.0,12,24,16.0,não,0,3.0,588.0,FULLHD,AMOLED,não,0.0,500,,17892
xiaomi,2015.0,10,15,8.0,não,0,3.0,421.0,FULLHD,OLED,não,0.0,2000,,21962
dell,,12,15,8.0,não,0,,,FULLHD,AMOLED,sim,2000.0,250,premium,25205
huawei,2012.0,12,13,8.0,não,0,,583.0,4K,AMOLED,não,250.0,250,premium,19843
apple,2016.0,6,10,16.0,não,0,,528.0,4K,OLED,não,0.0,2000,premium,25484
hp,2011.0,4,6,12.0,sim,4,,57.0,FULLHD,OLED,não,,125,jogos_entrada,6466
positivo,2016.0,10,13,2.0,não,0,4.0,,HD,TN,não,500.0,0,entrada,7945
razer,2012.0,4,4,,sim,6,,146.0,FULLHD,OLED,não,250.0,250,jogos_premium,15155
xiaomi,2020.0,4,4,16.0,não,0,3.0,584.0,FULLHD,AMOLED,não,0.0,250,premium,20488
samsung,2019.0,10,16,6.0,não,0,3.0,,HD,TN,não,1000.0,0,entrada,10398
hp,2021.0,12,24,16.0,sim,6,4.0,188.0,FULLHD,IPS,não,0.0,500,jogos_intermediarios,11677
apple,2015.0,10,18,8.0,não,0,2.0,567.0,QUADHD,AMOLED,não,0.0,2000,premium,26002
samsung,2016.0,6,9,,não,0,4.0,81.0,HD,IPS,não,250.0,0,entrada,5003
apple,2019.0,4,8,,não,0,,465.0,QUADHD,OLED,não,0.0,500,premium,17958
acer,2017.0,6,7,8.0,não,0,,413.0,QUADHD,AMOLED,não,0.0,500,premium,17415
lenovo,2010.0,4,6,16.0,não,0,3.0,,HD,VA,não,250.0,0,intermediario,11608
apple,2013.0,10,19,16.0,não,0,,446.0,FULLHD,OLED,não,500.0,250,premium,14539
razer,2015.0,6,9,32.0,sim,6,,119.0,4K,OLED,não,0.0,250,jogos_premium,13853
hp,2017.0,6,8,4.0,não,0,,551.0,FULLHD,OLED,não,0.0,500,ultraportatil,14872
dell,2015.0,8,11,6.0,não,0,,,FULLHD,IPS,sim,0.0,250,2em1,12154
asus,2012.0,6,8,8.0,não,0,,502.0,FULLHD,TN,não,500.0,250,ultraportatil,17677
apple,2020.0,6,6,16.0,não,0,2.0,449.0,FULLHD,OLED,não,0.0,250,premium,22123
acer,2016.0,8,13,32.0,não,0,2.0,,FULLHD,VA,não,0.0,250,,19097
apple,2011.0,8,13,8.0,não,0,3.0,473.0,4K,OLED,não,2000.0,250,premium,21904
dell,2015.0,6,9,32.0,sim,6,,,QUADHD,AMOLED,não,0.0,1000,jogos_premium,15538
lenovo,2010.0,10,18,16.0,não,0,,,4K,AMOLED,não,250.0,250,premium,26073
asus,2018.0,4,5,64.0,não,0,4.0,391.0,HD,VA,não,2000.0,0,intermediario,12750
razer,2013.0,10,10,32.0,sim,6,,128.0,FULLHD,OLED,não,500.0,125,jogos_premium,20155
dell,2010.0,4,7,6.0,não,0,,,HD,IPS,não,500.0,0,entrada,5116
,2018.0,10,20,16.0,sim,6,3.0,,4K,VA,não,0.0,250,jogos_intermediarios,11784
apple,2011.0,12,21,8.0,não,0,2.0,486.0,FULLHD,OLED,não,0.0,1000,premium,17882
dell,2019.0,12,16,,sim,2,4.0,,FULLHD,OLED,não,0.0,1000,jogos_entrada,10962
samsung,2018.0,4,4,6.0,não,0,3.0,548.0,FULLHD,IPS,não,0.0,250,ultraportatil,17494
samsung,2013.0,8,11,16.0,sim,6,4.0,,4K,IPS,não,2000.0,500,,10073
positivo,2017.0,4,8,4.0,não,0,,70.0,HD,IPS,não,0.0,500,entrada,4280
dell,,8,12,16.0,sim,4,4.0,118.0,QUADHD,IPS,não,0.0,250,jogos_intermediarios,9655
samsung,2022.0,8,16,8.0,sim,2,,68.0,FULLHD,VA,não,0.0,500,jogos_entrada,7802
,2017.0,6,11,4.0,não,0,1.0,187.0,HD,IPS,não,1000.0,0,entrada,5790
huawei,2021.0,8,15,8.0,não,0,,501.0,4K,AMOLED,não,0.0,250,,25266
huawei,2017.0,12,24,16.0,não,0,3.0,433.0,QUADHD,OLED,não,0.0,2000,premium,21534
,2012.0,4,6,16.0,não,0,,502.0,FULLHD,AMOLED,sim,250.0,250,,14604
apple,2013.0,8,15,16.0,não,0,2.0,478.0,QUADHD,AMOLED,não,500.0,250,premium,23787
lenovo,2020.0,6,8,16.0,sim,6,4.0,131.0,QUADHD,VA,não,0.0,500,jogos_intermediarios,10725
asus,2011.0,2,3,12.0,não,0,,502.0,FULLHD,OLED,não,500.0,2000,,17558
,2010.0,8,10,16.0,sim,6,1.0,150.0,FULLHD,VA,não,2000.0,250,jogos_intermediarios,11070
xiaomi,2023.0,8,8,16.0,não,0,2.0,468.0,FULLHD,AMOLED,não,0.0,500,premium,17807
apple,2020.0,6,12,16.0,não,0,2.0,,4K,OLED,não,0.0,1000,premium,21430
lenovo,2010.0,6,6,12.0,não,0,4.0,,HD,TN,não,2000.0,0,entrada,9415
lenovo,2015.0,4,4,,não,0,,523.0,FULLHD,VA,não,0.0,1000,ultraportatil,17815
positivo,2016.0,6,12,4.0,não,0,,44.0,HD,TN,não,1000.0,0,entrada,4237
dell,2014.0,12,21,12.0,sim,6,1.0,124.0,QUADHD,TN,não,2000.0,125,jogos_intermediarios,11964
asus,2013.0,4,5,2.0,não,0,4.0,481.0,HD,TN,não,1000.0,0,entrada,10382
acer,2015.0,4,8,12.0,sim,2,1.0,54.0,FULLHD,TN,não,0.0,250,,6237
razer,2019.0,10,19,32.0,sim,6,4.0,115.0,4K,OLED,não,0.0,500,jogos_premium,22195
,2020.0,6,8,16.0,sim,4,4.0,165.0,FULLHD,TN,não,0.0,1000,jogos_intermediarios,10173
acer,2018.0,4,4,4.0,não,0,1.0,,HD,TN,não,500.0,0,entrada,6870
huawei,2023.0,12,19,8.0,não,0,,466.0,QUADHD,AMOLED,não,0.0,500,premium,19697
,2014.0,12,21,8.0,não,0,,,FULLHD,AMOLED,não,500.0,250,premium,15191
huawei,2018.0,4,5,8.0,não,0,3.0,,4K,OLED,não,0.0,250,premium,25606
samsung,2019.0,10,19,12.0,não,0,4.0,374.0,HD,OLED,não,500.0,0,intermediario,12172
xiaomi,2019.0,12,13,16.0,não,0,3.0,498.0,FULLHD,OLED,não,0.0,1000,premium,23803
xiaomi,2010.0,12,13,16.0,não,0,3.0,,QUADHD,OLED,não,2000.0,250,premium,22672
samsung,2012.0,4,5,8.0,não,0,3.0,570.0,FULLHD,TN,não,500.0,2000,ultraportatil,19148
apple,2021.0,10,12,8.0,não,0,2.0,501.0,4K,AMOLED,não,0.0,1000,premium,18354
positivo,2012.0,6,6,8.0,não,0,,256.0,HD,TN,não,1000.0,0,entrada,6457
dell,2013.0,6,8,4.0,não,0,3.0,552.0,FULLHD,TN,não,2000.0,250,ultraportatil,18694
samsung,2016.0,12,17,,não,0,2.0,565.0,4K,AMOLED,sim,0.0,500,premium,24058
huawei,2014.0,6,12,16.0,não,0,,444.0,4K,OLED,não,2000.0,250,premium,19382
hp,2011.0,4,4,16.0,sim,6,,48.0,QUADHD,OLED,não,0.0,1000,jogos_intermediarios,8941
positivo,2017.0,6,12,,não,0,4.0,,HD,TN,não,500.0,0,entrada,3697
xiaomi,2021.0,4,7,,não,0,,456.0,FULLHD,AMOLED,não,0.0,250,premium,22393
positivo,2012.0,2,4,4.0,não,0,4.0,115.0,HD,TN,não,250.0,0,entrada,4122
razer,2016.0,6,7,16.0,sim,6,1.0,,QUADHD,AMOLED,não,0.0,1000,jogos_premium,15951
samsung,2022.0,4,6,12.0,não,0,3.0,,FULLHD,AMOLED,sim,0.0,500,2em1,9240
,2014.0,8,9,12.0,sim,4,,49.0,FULLHD,OLED,não,500.0,250,jogos_entrada,7447
lenovo,,4,8,2.0,não,0,,542.0,FULLHD,TN,não,1000.0,250,,17993
razer,2021.0,12,24,16.0,não,0,,548.0,4K,AMOLED,não,0.0,1000,,21514
asus,2020.0,6,10,,não,0,,,FULLHD,AMOLED,sim,0.0,250,2em1,7362
huawei,2021.0,8,13,16.0,não,0,,,QUADHD,OLED,não,0.0,1000,premium,16227
lenovo,2022.0,12,19,32.0,não,0,,466.0,FULLHD,IPS,sim,0.0,250,2em1,18033
positivo,2016.0,4,4,6.0,não,0,,271.0,HD,IPS,não,250.0,0,entrada,7380
acer,2023.0,4,7,16.0,sim,8,4.0,189.0,4K,IPS,não,0.0,250,jogos_intermediarios,12177
hp,2011.0,4,4,16.0,sim,6,,167.0,FULLHD,OLED,não,250.0,1000,jogos_intermediarios,11085
acer,2015.0,4,7,2.0,não,0,4.0,195.0,HD,IPS,não,2000.0,0,,6994
apple,2018.0,6,9,16.0,não,0,,,4K,AMOLED,não,0.0,500,,18174
positivo,2017.0,6,7,2.0,não,0,,220.0,HD,IPS,não,0.0,1000,entrada,7509
lenovo,2010.0,2,2,8.0,não,0,,394.0,FULLHD,IPS,sim,2000.0,250,2em1,15184
asus,2018.0,4,8,64.0,não,0,2.0,593.0,FULLHD,TN,não,0.0,500,,21632
asus,2012.0,6,12,8.0,não,0,1.0,423.0,HD,TN,não,500.0,0,,9323
,2010.0,8,12,8.0,não,0,,578.0,FULLHD,AMOLED,não,2000.0,250,premium,23829
acer,2017.0,6,11,,não,0,,526.0,FULLHD,OLED,não,0.0,2000,premium,20043
,2019.0,8,15,2.0,não,0,,561.0,FULLHD,TN,não,0.0,2000,ultraportatil,19483
samsung,2011.0,4,5,2.0,não,0,3.0,454.0,FULLHD,AMOLED,sim,1000.0,250,2em1,12739
xiaomi,2020.0,12,16,8.0,não,0,,576.0,FULLHD,OLED,não,0.0,1000,premium,18146
dell,2022.0,12,12,32.0,sim,8,,,FULLHD,AMOLED,não,0.0,2000,jogos_premium,22916
hp,2016.0,6,12,16.0,sim,6,1.0,185.0,4K,VA,não,0.0,250,jogos_intermediarios,13038
huawei,2023.0,10,15,,não,0,,,QUADHD,OLED,não,0.0,1000,premium,15756
razer,2012.0,4,5,32.0,sim,6,,58.0,FULLHD,AMOLED,não,2000.0,125,jogos_premium,15392
hp,2022.0,12,24,8.0,sim,4,,82.0,FULLHD,IPS,não,0.0,250,jogos_entrada,8546
apple,,10,15,8.0,não,0,2.0,513.0,4K,OLED,não,250.0,250,premium,22181
huawei,2013.0,12,22,8.0,não,0,3.0,466.0,4K,AMOLED,não,250.0,250,premium,21254
acer,2010.0,4,4,6.0,não,0,,405.0,HD,OLED,não,500.0,0,intermediario,10702
lenovo,2013.0,2,2,4.0,não,0,3.0,295.0,FULLHD,IPS,sim,500.0,250,2em1,13485
huawei,2016.0,4,7,8.0,não,0,3.0,496.0,FULLHD,OLED,não,0.0,2000,premium,15025
,2014.0,4,4,8.0,não,0,3.0,435.0,4K,AMOLED,não,500.0,250,,13900
xiaomi,2012.0,8,10,8.0,não,0,,543.0,QUADHD,AMOLED,não,0.0,1000,premium,25466
xiaomi,,6,11,8.0,não,0,2.0,,QUADHD,OLED,não,0.0,500,premium,19734
huawei,2018.0,6,9,8.0,não,0,,,FULLHD,AMOLED,não,0.0,500,premium,21687
asus,2015.0,4,6,16.0,não,0,3.0,597.0,FULLHD,VA,não,0.0,500,ultraportatil,17445
huawei,,10,15,,não,0,,589.0,4K,OLED,não,0.0,1000,,18669
apple,2018.0,4,4,,não,0,3.0,401.0,QUADHD,AMOLED,não,0.0,250,premium,20814
positivo,2012.0,6,12,12.0,não,0,2.0,199.0,HD,IPS,não,250.0,0,entrada,7257
xiaomi,2020.0,10,18,8.0,não,0,2.0,591.0,4K,AMOLED,não,0.0,1000,premium,26019
xiaomi,2012.0,12,12,8.0,não,0,,549.0,4K,AMOLED,não,,250,premium,18650
positivo,2016.0,6,12,16.0,não,0,,190.0,HD,TN,não,1000.0,0,entrada,7127
asus,2010.0,4,4,,não,0,3.0,,FULLHD,IPS,sim,250.0,250,2em1,7400
samsung,2020.0,10,14,16.0,sim,6,,,QUADHD,IPS,não,0.0,250,jogos_intermediarios,11412
hp,,12,13,16.0,não,0,,553.0,FULLHD,VA,não,0.0,1000,ultraportatil,18104
positivo,2012.0,4,8,2.0,não,0,1.0,,HD,TN,não,0.0,250,entrada,6455
hp,2018.0,6,10,16.0,sim,6,,133.0,QUADHD,OLED,não,0.0,1000,jogos_intermediarios,11371
samsung,2014.0,10,17,8.0,sim,2,,110.0,FULLHD,IPS,não,1000.0,1000,jogos_entrada,8767
acer,2015.0,10,14,6.0,não,0,,272.0,HD,TN,não,1000.0,0,entrada,7772
,2020.0,12,13,,não,0,3.0,436.0,4K,AMOLED,não,0.0,2000,premium,19951
hp,2012.0,10,13,12.0,sim,4,2.0,44.0,FULLHD,OLED,não,250.0,125,jogos_intermediarios,9546
asus,2012.0,8,10,8.0,não,0,3.0,,FULLHD,AMOLED,não,1000.0,250,premium,21643
razer,2012.0,8,14,32.0,sim,6,3.0,94.0,4K,AMOLED,não,0.0,1000,jogos_premium,24608
apple,2019.0,6,6,,não,0,,460.0,QUADHD,AMOLED,não,0.0,2000,premium,24370
positivo,2013.0,6,10,6.0,não,0,3.0,113.0,HD,IPS,não,500.0,0,entrada,5728
xiaomi,2010.0,10,14,16.0,não,0,,,QUADHD,AMOLED,não,500.0,250,premium,19242
asus,2021.0,6,8,16.0,não,0,1.0,142.0,HD,IPS,não,2000.0,0,intermediario,6582
hp,2023.0,12,19,8.0,não,0,,515.0,FULLHD,IPS,não,0.0,1000,ultraportatil,16647
apple,2013.0,8,13,8.0,não,0,3.0,442.0,4K,OLED,não,500.0,250,premium,20006
positivo,2012.0,6,10,2.0,não,0,,,HD,IPS,não,2000.0,0,entrada,6897
lenovo,2021.0,8,11,32.0,não,0,2.0,523.0,FULLHD,IPS,não,0.0,500,ultraportatil,15285
apple,2013.0,8,11,,não,0,,,QUADHD,OLED,não,0.0,250,premium,20974
apple,2021.0,6,8,8.0,não,0,2.0,,QUADHD,AMOLED,não,0.0,1000,premium,23577
huawei,2022.0,8,15,,não,0,,,QUADHD,AMOLED,não,0.0,2000,premium,22381
