,ID_Estoque,Quantidade_Disponível,Local_Estoque,Nivel_Maximo,Data_Atualizacao
2422,2019311063319106698,5,Fábrica,3000,2024-03-17
2423,9284946284439481328,49,Varejo,5000000,2024-11-07
2424,2035666803300803327,466,Centro de Distribuição,6000,2021-04-07
2425,9401873760804824386,53,Atacado,200000,2022-05-18
2426,3549727763474167480,173,Varejo,75000000,2022-12-03
2427,7135552731977719720,251,Atacado,90000000,2021-02-11
2428,6709942849275303318,316,Varejo,200000,2020-08-13
2429,4299130842601557531,325,Atacado,350000,2025-01-08
2430,3669299073756896840,388,Fábrica,1500,2024-07-05
2431,5595555412613270219,236,Depósito Regional,45000000,2025-07-19
2432,5816809888537739294,324,Varejo,100000,2023-07-23
2433,8470769262463820399,252,Centro de Distribuição,55000000,2021-08-14
2434,9500399743904074097,17,Centro de Distribuição,4000,2025-05-09
2435,2684489402714700403,407,Atacado,1500,2023-03-02
2436,1453918993551639082,133,Centro de Distribuição,95000000,2022-03-12
2437,9856200890131691211,82,Centro de Distribuição,5000000,2023-09-02
2438,1743309311751241984,129,Centro de Distribuição,35000000,2021-06-15
2439,9768227466182146014,469,Varejo,750000,2020-01-12
2440,8182325534684061909,242,Varejo,20000000,2025-08-24
2441,5015051291969171551,73,Fábrica,55000000,2024-03-23
2442,4772209373821064396,337,Centro de Distribuição,4000,2020-06-24
2443,5002240092714071775,471,Loja Física,550000,2020-12-24
2444,4163526437478742369,202,Fábrica,25000000,2025-09-27
2445,7937411058036240024,431,Atacado,700000,2024-02-14
2446,1605602959233384016,475,Varejo,300000,2024-04-12
2447,9205886977355244623,385,Loja Física,700000,2022-08-15
2448,8221013067842268656,199,Varejo,500,2021-07-18
2449,3501035069988918500,48,Fábrica,200000,2023-02-20
2450,6911704814952471936,136,Centro de Distribuição,1500,2025-06-08
2451,5830751647589276241,48,Depósito Regional,5500,2023-01-08
2452,6520160950697466806,377,Varejo,600000,2025-11-29
2453,2764517003034157930,76,Varejo,500,2020-03-28
2454,4224390560228639767,67,Depósito Regional,75000000,2023-05-06
2455,9963549378911036224,405,Fábrica,8500,2021-01-13
2456,7193316835826957632,419,Loja Física,10000000,2024-09-22
2457,8845945421833675146,365,Centro de Distribuição,5000000,2020-12-13
2458,1956273006807083512,166,Varejo,750000,2023-04-13
2459,3797089129778217789,171,Atacado,400000,2020-07-19
2460,2405959641263112969,63,Fábrica,5500,2023-03-03
2461,5161776570947305846,158,Depósito Regional,55000000,2023-04-07
2462,4336524986220814948,411,Centro de Distribuição,1000,2020-02-19
2463,2641586009339327156,172,Depósito Regional,80000000,2023-07-26
2464,2915446712169659877,78,Centro de Distribuição,20000000,2022-02-22
2465,3563475842835682283,318,Varejo,75000000,2020-10-16
2466,7065900721244659625,265,Atacado,15000000,2025-08-04
2467,8936298706083265832,9,Depósito Regional,40000000,2022-03-15
2468,8994940530594840245,138,Atacado,3000,2023-10-19
2469,4660071611099381191,385,Varejo,50000,2020-12-15
2470,5648206166141145889,108,Varejo,60000000,2023-11-20
2471,4997849234652467359,362,Centro de Distribuição,6000,2022-12-02
2472,3674924828828222836,434,Varejo,40000000,2023-05-17
2473,6166215368041411987,430,Atacado,900000,2022-12-05
2474,9176235311562102964,133,Fábrica,2000,2023-12-14
2475,8683523783280688824,449,Atacado,5000000,2021-01-26
2476,2954137651014398754,455,Fábrica,5000000,2020-05-29
2477,8531654229778004374,266,Fábrica,550000,2025-01-27
2478,8917239018660118826,32,Varejo,20000000,2022-09-29
2479,4920935240337270626,7,Atacado,5000,2021-09-07
2480,9144755262074412141,61,Varejo,45000000,2023-11-21
2481,2765039296998883925,71,Centro de Distribuição,550000,2025-02-05
2482,2405850298840411435,77,Depósito Regional,650000,2024-10-10
2483,4185639192394336710,84,Atacado,2500,2020-02-23
2484,9414815949768653240,14,Loja Física,15000000,2024-05-16
2485,5545327263807847553,404,Atacado,80000000,2024-05-03
2486,1440331474421086491,148,Loja Física,65000000,2022-06-05
2487,7351243954123625892,156,Centro de Distribuição,5500,2024-02-10
2488,5524071954421301509,237,Loja Física,6000,2020-11-23
2489,6574543427066600051,309,Varejo,600000,2021-04-28
2490,3932107171775559306,52,Atacado,9000,2024-05-24
2491,2271605348320420475,418,Atacado,3000,2020-03-19
2492,6906204743277979783,481,Centro de Distribuição,700000,2025-05-29
2493,9146416977238516055,327,Varejo,80000000,2020-09-03
2494,5992392812947403685,264,Loja Física,650000,2020-07-09
2495,1940708260990691018,291,Loja Física,450000,2025-12-08
2496,3496788198201729914,88,Loja Física,20000000,2025-07-14
2497,6852677575679210113,88,Fábrica,85000000,2021-08-24
2498,6240929197531984689,176,Centro de Distribuição,700000,2020-01-10
2499,6028984678711742471,70,Centro de Distribuição,35000000,2023-10-21
2500,8216813687117082827,13,Fábrica,350000,2025-10-19
2501,5539607954984464340,127,Fábrica,800000,2025-09-05
2502,6204076286830511394,31,Atacado,650000,2023-12-08
2503,7278776038637210346,466,Centro de Distribuição,6000,2025-01-13
2504,4633941541659406873,42,Varejo,9500,2022-03-26
2505,7478013354274766095,40,Centro de Distribuição,600000,2025-08-31
2506,1812660949954279468,145,Centro de Distribuição,75000000,2025-01-13
2507,9836377172823090898,319,Depósito Regional,55000000,2023-03-31
2508,6626949027296893244,417,Loja Física,6500,2022-06-10
2509,4534636926965721916,285,Varejo,85000000,2024-05-10
2510,6966393106689063145,239,Varejo,450000,2021-05-11
2511,4431690576955685411,473,Depósito Regional,150000,2020-04-28
2512,5384022707072067132,205,Centro de Distribuição,800000,2024-05-10
2513,9607714706580511769,88,Varejo,500000,2023-12-25
2514,2957586992613176446,351,Centro de Distribuição,9000,2023-03-03
2515,5308773203939149985,5,Varejo,90000000,2021-07-09
2516,4498958378275625642,209,Centro de Distribuição,2500,2022-10-09
2517,1604793495523612080,284,Depósito Regional,45000000,2021-04-02
2518,7527294936569107990,312,Loja Física,60000000,2021-01-27
2519,6272668374724752286,0,Fábrica,800000,2022-10-16
2520,3474325820439013733,43,Atacado,7000,2020-02-04
2521,4460512193758214357,23,Varejo,45000000,2020-08-27
2522,5223612690731057923,211,Depósito Regional,10000000,2025-08-19
2523,9106681967983466202,491,Atacado,3500,2020-04-21
2524,1173553047016137028,341,Atacado,700000,2023-11-12
2525,2682145533907244823,389,Atacado,30000000,2025-10-21
2526,8184575517045418039,437,Depósito Regional,30000000,2025-03-20
2527,1597032841974013542,185,Centro de Distribuição,7500,2020-09-10
2528,3591485275016031486,120,Atacado,20000000,2024-07-23
2529,3056427935610472753,431,Depósito Regional,75000000,2025-03-19
2530,7972615245715336002,33,Fábrica,3000,2020-02-03
2531,6609872896024489788,388,Varejo,70000000,2023-03-08
2532,4810088950382043495,482,Depósito Regional,70000000,2023-06-09
2533,7498637326669636102,114,Loja Física,650000,2023-08-15
2534,1532367662016301244,252,Centro de Distribuição,9000,2025-06-15
2535,5582137113105237693,165,Varejo,70000000,2023-07-16
2536,1951794026792135748,434,Depósito Regional,10000000,2020-01-28
2537,5327175912370907529,445,Depósito Regional,4000,2022-09-11
2538,1091933903522320981,10,Loja Física,900000,2024-08-11
2539,2996258908766709846,96,Varejo,35000000,2021-12-13
2540,3749697871326317914,86,Fábrica,25000000,2024-09-19
2541,8589492576347365501,132,Centro de Distribuição,650000,2021-06-27
2542,2214826018156792310,298,Varejo,4500,2025-08-08
2543,2792261500082017544,498,Loja Física,65000000,2021-10-12
2544,1333771484749183490,97,Centro de Distribuição,350000,2021-03-08
2545,4177491927701275782,241,Atacado,35000000,2024-12-10
2546,8775986222033688845,31,Centro de Distribuição,80000000,2021-10-18
2547,6367602333221947876,251,Depósito Regional,5000000,2025-05-21
2548,6938293938722003100,163,Varejo,2000,2024-11-22
2549,6699316301446246754,173,Varejo,600000,2021-07-08
2550,5940393428575857531,196,Atacado,1000,2021-11-16
2551,7212000331059289405,136,Depósito Regional,400000,2024-02-03
2552,1681898979018478694,37,Fábrica,60000000,2020-10-09
2553,5014907974969645256,91,Fábrica,1000,2024-11-18
2554,6975546025280710071,252,Fábrica,30000000,2023-07-19
2555,4955930064884620782,280,Varejo,65000000,2024-08-26
2556,9509367630252925007,473,Varejo,7500,2023-11-09
2557,5856198988361882701,28,Depósito Regional,90000000,2020-08-08
2558,2976184553937940193,346,Depósito Regional,80000000,2021-05-11
2559,9916815491382628743,308,Fábrica,70000000,2023-01-16
2560,2603868627768461837,177,Fábrica,95000000,2020-02-11
2561,9935458825550178336,271,Fábrica,7500,2024-10-13
2562,8389760362762943639,155,Atacado,800000,2021-07-21
2563,8079654219330545338,325,Fábrica,4000,2020-06-05
2564,7055546049012477764,408,Fábrica,750000,2021-11-08
2565,9494391570413329676,452,Centro de Distribuição,30000000,2022-11-07
2566,8325502902023342783,283,Varejo,600000,2022-12-01
2567,4932359230081745767,135,Atacado,10000000,2024-10-07
2568,7215780135929609174,109,Centro de Distribuição,1500,2024-08-31
2569,4448534834530858046,226,Atacado,60000000,2025-08-20
2570,4517557885838967654,374,Centro de Distribuição,800000,2021-07-22
2571,6060333367543550732,197,Centro de Distribuição,950000,2021-10-24
2572,7770775533985555649,491,Centro de Distribuição,2000,2024-01-17
2573,5530761515675285726,256,Loja Física,90000000,2022-04-11
2574,9188552244837964221,345,Atacado,150000,2020-01-01
2575,1241876898538424961,338,Fábrica,65000000,2021-10-28
2576,3569015297129553071,403,Atacado,35000000,2023-09-24
2577,8824569308100521653,460,Varejo,9000,2022-06-11
2578,2851907419889632656,319,Loja Física,900000,2022-11-06
2579,5670178222824071421,475,Fábrica,45000000,2024-09-11
2580,3538405809806417818,233,Fábrica,650000,2023-07-19
2581,3502417273173765544,252,Centro de Distribuição,70000000,2023-11-25
2582,2734741068895908874,444,Atacado,450000,2022-09-26
2583,4553722471088778735,189,Atacado,60000000,2020-07-08
2584,5186002233899843111,492,Fábrica,6000,2021-12-08
2585,4081793228614408903,315,Centro de Distribuição,800000,2022-08-14
2586,7020388987972598228,88,Atacado,25000000,2020-02-06
2587,2089004540364049078,57,Loja Física,600000,2023-11-27
2588,8094581225343940828,385,Centro de Distribuição,5500,2020-10-08
2589,8764779507309298402,427,Fábrica,10000000,2021-05-19
2590,5889413718365571076,190,Atacado,55000000,2024-09-08
2591,7819666109841011624,334,Centro de Distribuição,35000000,2023-05-05
2592,9420686608531522288,499,Varejo,450000,2020-03-21
2593,7336928634735810593,399,Centro de Distribuição,800000,2023-10-30
2594,6759423955586981692,188,Depósito Regional,800000,2025-09-29
2595,1026295954255066659,56,Loja Física,100000,2023-11-16
2596,2140032922960011120,101,Atacado,75000000,2024-02-02
2597,5248251335070695752,410,Centro de Distribuição,75000000,2023-07-26
2598,8796201340442075775,354,Atacado,4000,2020-07-11
2599,3964278069237896814,422,Varejo,450000,2021-09-14
2600,8363946856828813366,172,Varejo,550000,2023-06-26
2601,5245275931176616001,415,Centro de Distribuição,30000000,2021-04-28
2602,1070014477324819038,184,Atacado,85000000,2024-02-06
2603,5874102395783042298,409,Fábrica,6500,2023-01-10
2604,3293068463739920804,335,Centro de Distribuição,450000,2024-10-16
2605,2521117352225986446,106,Fábrica,45000000,2025-07-29
2606,7331384516633601736,75,Atacado,15000000,2024-10-20
2607,1967895885108803112,69,Depósito Regional,550000,2020-03-14
2608,1417109395377525749,405,Fábrica,95000000,2020-03-01
2609,1592264310263010270,70,Centro de Distribuição,90000000,2025-04-28
2610,4373496949927398859,89,Fábrica,70000000,2022-01-05
2611,4437315165878482617,348,Centro de Distribuição,7500,2024-01-29
2612,1610165703037145394,57,Depósito Regional,250000,2024-11-17
2613,8469979743821174277,135,Varejo,45000000,2020-04-07
2614,3836480500807058237,365,Centro de Distribuição,75000000,2021-03-30
2615,6181384757674253242,346,Loja Física,950000,2021-01-13
2616,4095800132526131306,14,Loja Física,800000,2022-12-16
2617,3344669152524641964,169,Depósito Regional,850000,2025-03-14
2618,3958002909642868955,398,Depósito Regional,3500,2023-05-10
2619,8743718063230010627,206,Loja Física,4500,2022-10-21
2620,7924257979613042321,24,Centro de Distribuição,150000,2021-01-11
2621,6268471937867140854,440,Loja Física,4500,2024-05-15
2622,9127721881294406998,248,Depósito Regional,70000000,2022-10-16
2623,4817983905903342127,40,Loja Física,3500,2024-10-12
2624,4808222663051599203,439,Depósito Regional,600000,2025-04-04
2625,2937834249387449116,471,Varejo,9000,2021-08-03
2626,5497859153282509236,413,Centro de Distribuição,35000000,2023-12-18
2627,8029781847434873818,295,Varejo,100000,2025-08-06
2628,9701400960703679764,379,Centro de Distribuição,4500,2023-10-14
2629,8567123554291747136,105,Fábrica,80000000,2025-09-12
2630,7750927234021266893,387,Fábrica,7000,2023-09-17
2631,3440996108046822801,318,Loja Física,15000000,2021-10-10
2632,1439830810331626451,453,Depósito Regional,6000,2025-09-14
2633,1103236792281189693,271,Fábrica,800000,2021-03-29
2634,2117628752181812074,397,Depósito Regional,200000,2025-12-10
2635,1251808207346138498,357,Centro de Distribuição,600000,2023-12-13
2636,8715726732657725119,64,Varejo,25000000,2024-02-29
2637,4221939458334626052,449,Atacado,35000000,2020-02-05
2638,7980362522970578979,470,Fábrica,500,2020-08-12
2639,3502025169098627041,119,Atacado,9000,2022-04-19
2640,8021434417536186765,346,Varejo,20000000,2022-07-19
2641,4130263511035214955,201,Fábrica,2000,2021-07-28
2642,7110031974912377916,131,Centro de Distribuição,8000,2024-01-17
2643,6684339665770747330,246,Varejo,8000,2023-08-25
2644,2550147571642255865,470,Centro de Distribuição,6000,2025-07-25
2645,7564202492740037083,369,Centro de Distribuição,80000000,2025-03-03
2646,8112264077540383583,474,Fábrica,150000,2025-07-15
2647,9590088803711020765,52,Loja Física,35000000,2024-07-13
2648,6782757840273148495,462,Fábrica,35000000,2024-12-25
2649,8572412226528512873,372,Depósito Regional,5000000,2025-11-08
2650,4349156282659552601,437,Atacado,80000000,2024-06-10
2651,6935862105346435455,198,Loja Física,50000000,2024-09-05
2652,9673764539565714833,233,Fábrica,950000,2020-06-30
2653,3038495893522986602,35,Loja Física,5500,2024-05-11
2654,5936831009401164772,271,Loja Física,8500,2021-10-20
2655,2588239937586660338,299,Loja Física,35000000,2021-10-22
2656,9854198536609748216,453,Atacado,2000,2025-06-17
2657,2620476348910749279,431,Fábrica,900000,2024-02-14
2658,5194152976988272325,264,Varejo,1500,2025-05-09
2659,1923466492288539894,42,Loja Física,65000000,2023-01-04
2660,7150572173484036649,488,Fábrica,200000,2023-02-18
2661,7623599167652402786,480,Atacado,25000000,2021-09-04
2662,5407518668112421660,376,Fábrica,4000,2021-12-25
2663,5788771695478001772,363,Depósito Regional,35000000,2021-08-29
2664,9142070721111678135,446,Fábrica,4000,2021-10-14
2665,5992114295456467088,494,Varejo,900000,2021-11-23
2666,4857904446053980531,389,Centro de Distribuição,5000000,2020-04-02
2667,4738005880088145007,247,Atacado,6500,2020-12-09
2668,3246332741123125968,320,Varejo,650000,2022-01-02
2669,4942589070875132806,217,Depósito Regional,350000,2024-11-06
2670,3164263307297528821,132,Depósito Regional,900000,2023-06-04
2671,7408927631409612507,69,Varejo,75000000,2022-06-28
2672,6314373910493405446,438,Loja Física,5000,2022-01-24
2673,5570997629909246507,227,Depósito Regional,95000000,2025-12-02
2674,2526150552017591932,32,Loja Física,80000000,2024-05-28
2675,1213868777258850684,297,Loja Física,50000,2022-05-22
2676,7030565287582927438,457,Loja Física,90000000,2024-06-17
2677,8655420585659433522,312,Centro de Distribuição,2000,2021-03-01
2678,2691000799066319037,24,Loja Física,750000,2024-12-06
2679,6809927347483034371,71,Varejo,3500,2020-12-26
2680,3721712591076051723,136,Atacado,5500,2020-08-20
2681,7476327663556753660,219,Depósito Regional,600000,2021-01-23
2682,3833188240743678742,3,Fábrica,450000,2020-05-02
2683,5234077957446524880,186,Varejo,500,2024-06-20
2684,7161564958764039946,1,Depósito Regional,15000000,2022-05-08
2685,7097695228889448649,497,Varejo,1000,2024-07-17
2686,6428040239697566760,235,Centro de Distribuição,25000000,2025-04-15
2687,4460368181327899942,90,Fábrica,10000000,2020-04-04
2688,8415352541023876372,266,Fábrica,6000,2022-06-13
2689,3998174065562224238,15,Fábrica,700000,2023-10-01
2690,4790966099272004623,127,Fábrica,800000,2022-12-09
2691,7682968720643630351,482,Loja Física,200000,2024-09-07
2692,2657616204024162422,483,Loja Física,95000000,2022-08-05
2693,6129443158796310881,70,Loja Física,7500,2021-03-14
2694,6729073402594608042,226,Varejo,9500,2023-03-22
2695,8653719831959674391,108,Loja Física,80000000,2020-01-15
2696,6981546192096464322,333,Fábrica,5000,2021-08-09
2697,7604252278514240180,382,Loja Física,45000000,2024-03-04
2698,2181957640873324881,358,Fábrica,6500,2024-12-09
2699,2825677639936977976,427,Atacado,45000000,2023-12-25
2700,8269348179153962331,446,Centro de Distribuição,20000000,2025-09-14
2701,7601522893307131350,301,Depósito Regional,600000,2021-01-28
2702,3318668328293753434,17,Loja Física,15000000,2020-02-23
