,ID_Estoque,CEP
3575,4.4402628568243543e+18,61115-629
3576,1.377382488696526e+18,20270-352
3577,2.8888523651123574e+18,90846-570
3578,7.854567604256847e+18,09378-951
3579,6.133048767108372e+18,35674-522
3580,1.1308980466310976e+18,12076-342
3581,3.9044421162707804e+18,31306-321
3582,9.94268439314094e+18,11830-612
3583,7.373329177011791e+18,59965-650
3584,1.1810550992118198e+18,18308-549
3585,9.525158919509213e+18,83844-321
3586,9.16802735802813e+18,02463-601
3587,8.15568058722674e+18,79519-601
3588,9.872656360703631e+18,45009-777
3589,5.32021945283688e+18,47532-758
3590,7.100073612132359e+18,03764-225
3591,5.170859517729776e+18,35918-209
3592,8.122448303321775e+18,35648-268
3593,8.001676766896186e+18,98742-233
3594,1.4669668667393454e+18,49385-853
3595,8.652310047322299e+18,73771-974
3596,5.603259323381352e+18,84895-530
3597,3.879011320811472e+18,47663-700
3598,3.517065378383439e+18,60542-868
3599,8.825888134343397e+18,33317-749
3600,7.388276930799913e+18,91667-261
3601,2.527413851011968e+18,56281-266
3602,5.43999387701935e+18,56063-245
3603,4.855859575593674e+18,57500-688
3604,5.092841359796207e+18,01921-954
3605,1.0212145869356517e+18,39504-171
3606,9.745313045130758e+18,13415-355
3607,1.4364061424446134e+18,77380-881
3608,5.536312571966012e+18,37363-810
3609,6.684917971065976e+18,78903-167
3610,6.593580874855667e+18,29872-855
3611,4.991944130018151e+18,24589-489
3612,3.7190350921545e+18,17627-055
3613,1.0900789637450634e+18,65609-761
3614,2.0084806001608233e+18,84602-276
3615,9.509036665635084e+18,46600-389
3616,2.94174252874003e+18,52781-862
3617,2.1690939716744876e+18,66459-700
3618,4.828145379177831e+18,01065-487
3619,5.758448038527474e+18,21329-146
3620,7.272807583867894e+18,67535-309
3621,9.646627564089403e+18,17717-673
3622,9.621476232202566e+18,75094-092
3623,8.964294840384437e+18,93347-999
3624,7.277598940346601e+18,28718-896
3625,6.880230989117975e+18,82559-642
3626,4.2068983487172204e+18,00273-665
3627,4.0611933625093786e+18,76935-683
3628,2.1919757729323528e+18,76747-128
3629,2.605588815070466e+18,30770-011
3630,4.015906471192396e+18,31947-830
3631,4.033628898859264e+18,20064-183
3632,6.618046943803828e+18,51198-428
3633,6.792541515463608e+18,69783-037
3634,7.460319917229209e+18,65429-012
3635,9.238111430648418e+18,31327-425
3636,2.0477679740572093e+18,92311-454
3637,4.2905601957426227e+18,17004-854
3638,5.666315249224284e+18,90499-471
3639,4.645366260655357e+18,33882-645
3640,1.5429941193547873e+18,97328-783
3641,8.703880655865198e+18,49072-067
3642,8.112585806266512e+18,35876-636
3643,3.935244478439665e+18,62877-589
3644,3.2511907522371446e+18,44539-781
3645,5.679984571491538e+18,91354-035
3646,1.258018285863992e+18,19085-256
3647,8.47422082053952e+18,80725-073
3648,4.5922203125067653e+18,60511-872
3649,4.5803654722440443e+18,03758-960
3650,1.0020833271276859e+18,04264-645
3651,7.436185584716002e+18,70579-799
3652,5.615927393701314e+18,19238-724
3653,6.592233842925154e+18,39541-264
3654,8.683804509197068e+18,49285-736
3655,8.602302350499523e+18,26180-547
3656,2.472182129134352e+18,91048-150
3657,8.726993855694469e+18,84575-724
3658,7.759436663161165e+18,50776-160
3659,7.572224006505996e+18,42465-949
3660,9.531352520305449e+18,07463-418
3661,5.040977042143602e+18,58341-717
3662,9.888679684163387e+18,40435-218
3663,5.777428636630184e+18,77257-616
3664,4.205842620322181e+18,18926-464
3665,2.938931857977009e+18,26270-356
3666,9.37179155502198e+18,84513-762
3667,3.2988579093323156e+18,40992-696
3668,7.574852302004621e+18,82780-779
3669,8.365583947093924e+18,87218-738
3670,4.312954885291949e+18,68179-507
3671,6.614882218009642e+18,54651-762
3672,5.672463017979191e+18,50025-368
3673,1.9250548239243779e+18,51411-031
3674,3.9161291126772716e+18,21415-752
3675,3.917564041166022e+18,61535-233
3676,6.899261352074604e+18,48121-228
3677,9.678707037856526e+18,47184-386
3678,7.494449236314993e+18,17445-559
3679,8.819278356439797e+18,92366-756
3680,2.465429893042828e+18,78602-917
3681,8.294353326494318e+18,90224-277
3682,2.4261901941010785e+18,85121-439
3683,1.5809537528444014e+18,34973-258
3684,4.6080909454490906e+18,60563-034
3685,3.7184438055920154e+18,65862-138
3686,9.671311506067986e+18,46470-258
3687,8.128702571891583e+18,04277-689
3688,6.310336470680159e+18,51830-870
3689,9.89816186477268e+18,84997-361
3690,5.835625380248333e+18,69469-325
3691,4.29315240501142e+18,48421-486
3692,3.320157891576211e+18,00365-750
3693,6.756113085150228e+18,64107-792
3694,4.855413481289133e+18,71842-867
3695,6.422846160799174e+18,06852-844
3696,3.3118715805532365e+18,49763-198
3697,2.417830678056988e+18,85850-341
3698,3.0782029161607194e+18,57204-469
3699,6.416424122429653e+18,18239-376
3700,3.1730513209308867e+18,12715-285
3701,1.1484252809760064e+18,27688-124
3702,4.815577741751276e+18,34247-404
3703,8.426773472587368e+18,29797-274
3704,4.273431944813859e+18,57808-203
3705,2.4351869352128497e+18,61072-104
3706,5.366557905292122e+18,23928-824
3707,5.216167381481614e+18,88983-361
3708,2.0806910338442273e+18,16568-322
3709,4.880651191788371e+18,40534-624
3710,9.27706811868768e+18,38335-902
3711,8.892335762399506e+18,52404-073
3712,4.46725577145435e+18,44486-328
3713,4.963513668727815e+18,67001-015
3714,1.284232938678716e+18,69722-622
3715,9.008019814262252e+18,95875-512
3716,4.629492942489661e+18,89540-024
3717,4.731098314196589e+18,86572-809
3718,2.538526333113694e+18,78541-844
3719,3.7660535301360184e+18,65486-815
3720,5.45821359449441e+18,14108-769
3721,1.5731830801511483e+18,16867-423
3722,3.3929725621908127e+18,55296-635
3723,8.66948563866323e+18,36454-506
3724,6.59480760036308e+18,68415-682
3725,9.350978077400195e+18,17608-958
3726,2.1970311948841843e+18,91357-879
3727,2.1640769180381537e+18,12688-390
3728,7.619978826778227e+18,71568-678
3729,7.764981872464628e+18,56773-832
3730,4.750476035976012e+18,90473-465
3731,4.656257905618786e+18,23341-285
3732,5.301003249880062e+18,73531-646
3733,4.0148090661781023e+18,45360-248
3734,7.868108388129675e+18,57015-188
3735,3.346462433316901e+18,15233-663
3736,8.096147876237655e+18,17552-122
3737,2.526257777219831e+18,82481-219
3738,4.282609644164693e+18,40262-589
3739,6.378884753272856e+18,39264-521
3740,7.98236437674972e+18,22906-891
3741,5.009935008713416e+18,26017-020
3742,1.2752630540326162e+18,80476-405
3743,2.0259851023292398e+18,41512-894
3744,2.3578745513024364e+18,30891-015
3745,2.575943673407636e+18,89686-588
3746,4.082670868425828e+18,38945-759
3747,4.631976287071232e+18,05892-217
3748,2.459205839885393e+18,76275-738
3749,9.359939286663553e+18,62657-319
3750,3.325234050265166e+18,18215-140
3751,1.3192119878681224e+18,81275-104
3752,5.295186155221773e+18,18098-147
3753,6.195446459479585e+18,88796-316
3754,1.4133073419478958e+18,09411-191
3755,6.935385583896656e+18,85020-974
3756,7.792574586572353e+18,38172-270
3757,7.602832401896676e+18,31651-530
3758,4.758620317790938e+18,69432-144
3759,5.257383137379317e+18,71997-509
3760,8.775750247673983e+18,75039-119
3761,7.613460983594247e+18,74738-286
3762,7.419527335790177e+18,68682-924
3763,1.3972932431454152e+18,58949-855
3764,1.7615979008669699e+18,00061-450
3765,4.421923442204511e+18,42819-362
3766,4.668374514113656e+18,87839-308
3767,3.4724607858847386e+18,31564-254
3768,6.756955791527455e+18,66123-928
3769,2.220995384895276e+18,51719-251
3770,8.551417211550824e+18,22732-987
3771,8.711299101792409e+18,63363-361
3772,2.4915854723252275e+18,55714-565
3773,8.134575466858952e+18,15882-080
3774,7.122710521722266e+18,19166-337
3775,7.609745620761467e+18,59205-727
3776,5.816477503459748e+18,58868-952
3777,8.161202273831443e+18,14456-387
3778,6.070520450020484e+18,05589-585
3779,3.4883583547357215e+18,77277-039
3780,6.181978970038181e+18,99468-829
3781,6.043212996783169e+18,14327-287
3782,6.918157965925111e+18,68840-067
3783,4.865268310049979e+18,36185-286
3784,6.438958171318214e+18,86467-580
3785,9.179747179210202e+18,34658-060
3786,4.132798808652569e+18,33317-850
3787,1.8326160402013268e+18,70339-279
3788,4.803915788286566e+18,74154-552
3789,9.526694159524516e+18,38285-682
3790,9.61820920081324e+18,72122-550
3791,3.2909462125380716e+18,95110-172
3792,4.186362709894317e+18,51480-743
3793,9.30933639042621e+18,72453-019
3794,1.5280330773558223e+18,19856-886
3795,3.394423233239962e+18,34081-896
3796,6.705409561624604e+18,78657-508
3797,9.23434714961685e+18,24471-224
3798,4.2956195692486784e+18,87275-204
3799,8.593502851874739e+18,77119-215
3800,8.813015848951991e+18,37841-158
3801,2.3951095098400143e+18,43399-454
3802,1.3703808898136566e+18,48722-942
3803,3.999992175068908e+18,16797-613
3804,6.145014530711742e+18,29646-943
3805,4.534792920019189e+18,57585-601
3806,9.301823324047796e+18,29454-247
3807,6.355745608551482e+18,47221-626
3808,6.315090908640756e+18,74394-276
3809,9.44519639945862e+18,62637-547
3810,2.831570928393968e+18,88142-683
3811,7.14144166070472e+18,46368-014
3812,1.842189474413513e+18,11161-837
3813,6.700724739791457e+18,79841-275
3814,9.041707420233409e+18,34140-923
3815,2.557090981808482e+18,28078-026
3816,9.656331940522537e+18,74576-873
3817,8.1798398146771e+18,70028-396
3818,8.885870194646522e+18,61857-301
3819,1.173963215938391e+18,62066-021
3820,5.490749107257967e+18,90950-699
3821,3.69493793587789e+18,97183-460
3822,7.317533819646307e+18,10325-007
3823,4.620291423873765e+18,64003-994
3824,1.0067753255851401e+18,06200-871
3825,2.226307289765489e+18,29696-808
3826,4.68011957541602e+18,95765-165
3827,2.0837767299549204e+18,16913-472
3828,3.29508609862791e+18,17824-282
3829,4.444138083389041e+18,03859-060
3830,5.128305382679026e+18,73562-226
3831,6.305055007079645e+18,92890-754
3832,1.666490694256003e+18,38788-013
3833,2.272300370248059e+18,55946-557
3834,7.570984564278972e+18,45649-271
3835,5.885671297624235e+18,33022-339
3836,2.5515808071367076e+18,25440-904
3837,9.503570848346964e+18,25253-013
3838,3.454282039506704e+18,72217-977
3839,4.858941209671779e+18,18019-274
3840,2.348468965467124e+18,56089-773
3841,9.407926110987303e+18,84405-474
3842,3.8444066924289894e+18,44547-854
3843,2.360738620579992e+18,84064-055
3844,8.075641925008887e+18,55647-838
3845,9.136632107984074e+18,88602-248
3846,5.890503852021112e+18,04935-769
3847,5.422819310586663e+18,65239-111
3848,9.42499072810136e+18,59683-416
3849,5.639399481159906e+18,62902-723
3850,6.654928457172868e+18,03409-491
3851,6.117340320041548e+18,47791-729
3852,9.001036670547009e+18,72562-479
3853,7.771684239557214e+18,89223-236
3854,7.240010034340386e+18,29860-570
3855,9.848409050734481e+18,27806-443
3856,5.396130528171606e+18,51508-288
3857,3.362339394499296e+18,06754-473
3858,9.275082343867767e+18,75647-940
3859,8.59054360314619e+18,61914-919
3860,9.38013895881455e+18,15557-601
3861,1.7137656497351713e+18,26909-955
3862,2.6947284550943334e+18,68801-531
3863,7.310840787669374e+18,44668-589
3864,5.94565936743649e+18,22667-019
3865,7.137547662057269e+18,85258-044
3866,3.0575497262752323e+18,28822-606
3867,1.5051854996470208e+18,21297-259
3868,8.322277687760775e+18,00369-630
3869,9.210303128144995e+18,04069-086
3870,6.700695489943238e+18,10976-016
3871,9.725576268883565e+18,45500-820
3872,8.777667012604151e+18,30267-800
3873,2.601046390300839e+18,38972-959
3874,3.127081728526509e+18,85982-645
3875,4.612584846781732e+18,27712-667
3876,2.2175811603532416e+18,74494-250
3877,1.046584401009545e+18,64695-994
3878,1.528301342521139e+18,65466-325
3879,4.5963833109109816e+18,15090-678
3880,2.1311885526249405e+18,80778-562
3881,2.1058087576099615e+18,35804-404
3882,3.725708864962328e+18,03483-345
3883,1.5105577906577772e+18,12383-959
3884,7.354994148899429e+18,08468-585
3885,1.2784457960842432e+18,32315-597
3886,9.708274943415648e+18,68486-205
3887,8.320134367807821e+18,99420-743
3888,1.598088881942873e+18,77237-857
3889,6.841330585332448e+18,24719-458
3890,5.667563349394396e+18,10663-612
3891,1.6465222209394593e+18,79529-530
3892,1.826132345553505e+18,58311-247
3893,5.273850549921492e+18,84716-108
3894,2.7030695993832325e+18,69433-468
3895,5.318517776417249e+18,07857-266
3896,6.829160961326841e+18,42171-216
3897,5.874308106215766e+18,32877-768
3898,3.5838727449936594e+18,41159-393
3899,5.714214633978783e+18,08875-295
3900,4.712601230219579e+18,96599-318
3901,3.7264744396268836e+18,77324-064
3902,9.45485185138021e+18,46863-685
3903,8.823023176641864e+18,28324-383
3904,1.512689318890808e+18,65244-820
3905,4.1080396921201997e+18,19106-074
3906,3.486740954568889e+18,53750-204
3907,4.4267024093678797e+18,76488-795
3908,7.270871261996588e+18,66143-378
3909,7.148337353357036e+18,30763-949
3910,1.355104570083376e+18,95822-046
3911,5.41937811635839e+18,79380-792
3912,5.043901430861535e+18,71814-868
3913,3.955132072672735e+18,78485-996
3914,8.466293637839224e+18,63199-317
3915,7.33423418297753e+18,01220-616
3916,6.269486041090303e+18,03888-068
3917,8.008738725521381e+18,80644-814
3918,7.493569103346585e+18,52208-445
3919,1.5024545905027884e+18,02215-622
3920,4.679639325317519e+18,10614-507
3921,1.544606540337126e+18,12476-925
3922,1.1675323879132224e+18,41413-621
3923,4.906686717755321e+18,95288-072
3924,2.5886604216739533e+18,66007-794
3925,5.889320858482083e+18,75539-068
3926,2.4061957437499284e+18,22729-917
3927,7.581322102271525e+18,07679-932
3928,2.3699453614357325e+18,64300-170
3929,2.004368046440104e+18,25843-342
3930,1.3707194708979807e+18,39603-542
3931,5.645326764043058e+18,06094-875
3932,6.210196836319819e+18,36233-797
3933,7.350679277324169e+18,77947-101
3934,4.731627355325455e+18,16131-927
3935,3.5952837787719137e+18,42062-639
3936,3.915034817654744e+18,16103-828
3937,6.407839470865233e+18,54971-677
3938,1.2419753271102072e+18,19241-613
3939,7.727616367012387e+18,84048-971
3940,8.262945163051329e+18,27503-956
3941,3.6918631241116145e+18,23949-214
3942,2.8765517726752947e+18,80937-171
3943,1.5403732116226127e+18,27131-092
3944,1.2330365496594644e+18,90483-037
3945,5.74331132625507e+18,63022-300
3946,1.6740054445500252e+18,50528-772
3947,4.2706538720987105e+18,41699-881
3948,1.8472516665396452e+18,55770-471
3949,6.510519195460664e+18,03139-937
3950,5.535096313055843e+18,51511-422
3951,1.6605847804941844e+18,79040-069
3952,5.464135504948981e+18,03584-836
3953,5.10329092685251e+18,73216-978
3954,6.388314226850296e+18,19238-565
3955,7.491469262320152e+18,91908-092
3956,4.4992302926418017e+18,39209-294
3957,3.2599186017254815e+18,99020-159
3958,3.12249465027129e+18,78122-880
3959,5.596235902483958e+18,95206-132
3960,9.326832976579396e+18,35009-493
3961,5.044530672105014e+18,47794-765
3962,7.268333177435277e+18,51835-135
3963,2.149802301754992e+18,67026-121
3964,4.1584884784109604e+18,49775-154
3965,3.1945981159150756e+18,47126-766
3966,8.77322017194509e+18,38574-111
3967,6.591688529351972e+18,81488-520
3968,7.980608724617727e+18,39322-048
3969,7.782261952381082e+18,29553-040
3970,1.6709951312063373e+18,67652-387
3971,8.780489327233051e+18,58006-533
3972,9.0856579634211e+18,70291-549
3973,3.9143362424841416e+18,79156-917
3974,8.228302188156533e+18,39031-642
3975,9.640528127587125e+18,16426-526
3976,1.9133688217411707e+18,01107-148
3977,4.518275362373735e+18,78275-336
3978,9.878835807924535e+18,89419-601
3979,7.487163325682622e+18,97592-458
3980,7.918250150954886e+18,78301-488
3981,7.545956200966896e+18,18966-315
3982,7.613243186526634e+18,23953-912
3983,6.769552782448631e+18,87113-304
3984,3.97286759099438e+18,41481-094
3985,4.590420925079333e+18,69711-450
3986,6.813455592215555e+18,77457-603
3987,2.2710841945880154e+18,61776-349
3988,5.942260535415811e+18,61237-502
3989,5.604677733801138e+18,03082-254
3990,4.0130260623367373e+18,94284-210
3991,7.995954536166294e+18,26743-307
3992,6.932500349090087e+18,98113-811
3993,3.586320324023964e+18,32516-737
3994,4.978790310963417e+18,60283-698
3995,2.427614313010975e+18,29592-402
3996,3.918493886059751e+18,00853-030
3997,6.414531814830476e+18,00586-624
3998,9.378083364151697e+18,36765-100
3999,5.789288587754047e+18,03775-184
4000,7.925744227816179e+18,80253-060
4001,8.667546722159105e+18,10472-286
4002,4.595407245436146e+18,96386-127
4003,9.766689559205038e+18,64833-798
4004,3.7344253343568727e+18,16934-498
4005,5.92250520196525e+18,83372-414
4006,8.603241502235784e+18,79909-099
4007,5.396419878799633e+18,52022-004
4008,4.788783373581188e+18,01075-077
4009,6.691974793566828e+18,10180-473
4010,1.354885158682104e+18,13751-176
4011,1.3622457764791657e+18,84771-561
4012,8.988607071920831e+18,92508-899
4013,8.750181872711508e+18,70700-915
4014,7.500943487853022e+18,26833-305
4015,2.1460867163704105e+18,81546-902
4016,4.1633691792807895e+18,87075-358
4017,8.782846389028777e+18,00595-719
4018,1.4168097069656637e+18,74419-070
4019,8.129754081952024e+18,11836-925
4020,6.037259910007313e+18,81012-126
4021,5.010873152150733e+18,87779-665
4022,3.417239401032896e+18,38044-074
4023,4.737579184887646e+18,82784-811
4024,4.4033223017092603e+18,54168-452
4025,5.301751186641514e+18,21638-764
4026,5.520517086123221e+18,31620-566
4027,1.8344867875807465e+18,29881-421
4028,2.3866395478951414e+18,14099-071
4029,6.327423729428664e+18,21462-193
4030,9.343581803260054e+18,67764-578
4031,4.33047796474416e+18,33822-659
4032,7.70096213476558e+18,19992-209
4033,9.08672368159735e+18,64068-837
4034,5.126825646285527e+18,95267-156
4035,3.26901570080359e+18,89408-604
4036,3.6409003671257994e+18,59626-731
4037,7.933044701949926e+18,74346-389
4038,3.5486591800396436e+18,53114-826
4039,6.982334830213213e+18,19068-266
4040,1.5405651765405366e+18,62557-084
4041,1.0217175653705385e+18,03065-317
4042,7.246227929295493e+18,11578-092
4043,2.3118161003097303e+18,40516-305
4044,5.697246627477704e+18,44253-313
4045,3.0582953580825533e+18,48666-670
4046,1.0000073342167425e+18,48550-592
4047,2.5751830555290757e+18,40937-711
4048,3.5030610401872876e+18,98892-209
4049,1.4059699653127427e+18,93361-033
4050,3.0943790564076943e+18,38584-908
4051,8.370414450209165e+18,88150-781
4052,3.6668310299411154e+18,16361-699
4053,5.764996100046054e+18,37429-076
4054,9.647017139882525e+18,99566-283
4055,2.942901031598668e+18,23292-316
4056,4.735859794438154e+18,07992-337
4057,4.3421468987129467e+18,03979-919
4058,3.7516689330353213e+18,90470-427
4059,5.617338913029482e+18,55718-519
