,ID_Fabricante,CNPJ,Contato,CEP
2151,2602036929164679229,00.041.914/0001-74,85949804689,60415-473
2152,5086728721729434094,21.222.601/0001-71,12963548126,14157-401
2153,1364606125775687843,52.780.387/0001-16,33935443119,49611-636
2154,6430573048932256348,15.271.891/0001-17,22975636168,55824-177
2155,3007068927151742646,45.121.475/0001-70,35911137543,14843-405
2156,1272366115718089468,84.072.334/0001-49,93948444087,51757-323
2157,5831922072456907683,36.101.735/0001-40,43945833203,95836-741
2158,6165121988163891402,74.889.581/0001-29,94966901482,05750-373
2159,2340356431796399452,45.021.325/0001-33,98948606732,99737-818
2160,9002682768370182870,08.380.705/0001-18,92975378242,28984-426
2161,9679466771014502352,09.736.045/0001-66,97948069440,16108-123
2162,7761414654012368622,16.019.586/0001-83,41943489709,74745-812
2163,2045431723268151386,24.553.330/0001-64,47911589954,55766-459
2164,8613124901155958055,26.226.710/0001-35,35973075508,78004-884
2165,7444650589846519746,20.345.242/0001-79,79975748213,44158-581
2166,9725726207173555062,14.673.001/0001-10,95905568072,57502-654
2167,2510128993974810863,38.993.612/0001-30,94964380053,97736-183
2168,9283508686785926644,89.350.998/0001-27,92903909123,28448-037
2169,6361965196852530053,32.151.763/0001-39,64931513871,62380-114
2170,6043759891674585768,16.076.109/0001-48,88941513048,01646-859
2171,8939220362690077011,18.969.633/0001-98,71998590681,70787-488
2172,9526097766374725223,59.175.594/0001-60,19993991036,85055-328
2173,9105598743400349647,63.516.081/0001-94,37996035941,75210-651
2174,6752987519450434746,68.809.595/0001-29,82931775902,24542-928
2175,6108190802511797442,23.192.655/0001-99,34940393417,57281-664
2176,8847085147137898564,25.040.222/0001-96,18973940878,81580-566
2177,8373699280439899511,26.594.761/0001-05,43902812023,60462-986
2178,4333267917328611161,26.261.279/0001-25,31965949006,56308-550
2179,3364356709216626990,71.387.516/0001-33,11918382903,54934-241
2180,9653886653299544569,87.552.118/0001-29,85968485890,73733-105
2181,8754924727086082240,58.910.922/0001-12,82909277263,61058-542
2182,7420459273405370878,51.757.685/0001-56,19973280513,39266-600
2183,1074853357408383845,65.178.692/0001-78,34953676994,35878-729
2184,3413840351293099107,95.003.097/0001-18,53970737020,96983-734
2185,5379423730912458551,22.606.718/0001-65,86951620294,62931-242
2186,2131768555376315645,19.023.918/0001-58,27934696148,06545-765
2187,5612171038817082667,24.931.861/0001-69,46903770285,79362-919
2188,9643432606817143218,25.209.393/0001-64,62921321579,33930-935
2189,9023049183999579974,82.433.813/0001-08,87937998610,93104-612
2190,1779272632418498693,15.261.201/0001-51,28992795474,36736-792
2191,2286091020043910707,49.013.063/0001-61,81901372873,74513-023
2192,7170866251228214806,55.828.065/0001-24,32953118071,12012-841
2193,4583317143741332058,49.825.636/0001-07,42987527109,14759-376
2194,5288732149254064341,63.461.195/0001-08,92904772425,53218-317
2195,8622820766388810248,94.685.814/0001-37,93992207332,70591-694
2196,5703906373136453827,44.096.411/0001-14,21915738764,80229-279
2197,3379069555607479507,83.120.046/0001-81,71983105935,99395-584
2198,5787759216266111531,13.799.350/0001-23,49984187250,37630-634
2199,1002937655065337410,37.162.544/0001-99,33918411333,45216-111
2200,3954603273445355973,30.335.893/0001-46,51946311670,60696-889
2201,4173706183797254497,99.854.566/0001-86,18964285685,42177-319
2202,7304093713094917645,22.380.283/0001-21,71970845685,55207-928
2203,4467567207960205323,19.182.955/0001-19,38959498718,03197-678
2204,9829102425146511441,84.133.278/0001-96,61920289320,91062-965
2205,1067818099439510518,27.287.427/0001-90,48952937522,99598-283
2206,4250643196698317352,81.975.368/0001-97,97954401348,16085-274
2207,7849601083922887446,14.017.779/0001-68,65922705240,68997-779
2208,5286070819808162015,97.139.409/0001-91,75952260971,43084-091
2209,8138588026339366891,74.402.994/0001-00,14972881435,81749-821
2210,5843659639645777405,71.588.535/0001-53,48995724401,77685-698
2211,8229779044155629148,09.959.413/0001-35,62947711077,64448-138
2212,9927219810666598575,42.253.949/0001-09,18987939806,81886-937
2213,2293380949101942127,93.726.390/0001-76,41909129603,56380-205
2214,1196896942507135528,94.787.215/0001-58,64961426510,56926-861
2215,2865761951529312381,48.432.961/0001-41,45933277404,96927-236
2216,7158588319013599438,25.566.017/0001-18,18967191966,74313-269
2217,5303323430400358922,24.845.827/0001-58,97939591482,82325-800
2218,2724230718268353402,32.464.299/0001-77,14903421390,63279-513
2219,1691499863239907673,10.345.004/0001-09,82940929479,22803-966
2220,9527574934379494491,01.206.890/0001-21,77962392935,25555-071
2221,9006126511803142155,11.585.224/0001-73,33952059096,55248-705
2222,2029126862555813539,48.068.331/0001-59,18939436262,61497-044
2223,2726405515552467658,98.458.406/0001-07,92954918491,35939-707
2224,9830887182636219614,71.036.081/0001-67,89980667036,58068-531
2225,7112897497267856420,71.776.942/0001-27,14977073314,29253-320
2226,4047036540177357082,01.757.489/0001-59,24931825659,11690-678
2227,1010565449820224799,16.773.185/0001-03,53907588328,39242-675
2228,6996854978679837007,68.688.166/0001-68,98933984230,58791-362
2229,9356305270599254091,50.897.014/0001-07,96916730325,18780-856
2230,5252375880788597537,91.105.896/0001-67,34920218864,34732-983
2231,1566917985372797300,70.194.261/0001-58,75978902252,83882-158
2232,9120915213860668478,59.641.953/0001-87,92912403232,82326-793
2233,2400861082809016487,44.735.870/0001-76,51901515080,21213-130
2234,2638445190349836754,36.384.629/0001-29,82965450279,30017-188
2235,7524587273533197185,19.563.408/0001-12,96935924417,84141-766
2236,4318298752706075129,01.995.563/0001-80,93956237379,57927-600
2237,7096476282310089647,88.207.431/0001-64,38944977368,12480-745
2238,9743077540845264093,08.857.517/0001-75,33947304434,64965-340
2239,2516704152831977580,34.939.398/0001-97,55991685894,25317-826
2240,4745825369096274090,05.124.388/0001-33,48940989530,94692-020
2241,9000585743175969439,62.911.726/0001-16,41976522683,18992-895
2242,4539582626466636355,30.711.992/0001-86,53988974216,69185-638
2243,7211562553618816608,36.993.515/0001-53,89965424769,94174-538
2244,7396685018413458770,49.825.249/0001-08,88978863650,11639-298
2245,9864252641894118551,78.432.251/0001-92,32905130505,57014-538
2246,8061711062067370615,00.451.950/0001-70,37928317020,13474-203
2247,7117802933908054538,41.923.854/0001-62,97974418039,14177-296
2248,1059654241045861947,06.737.606/0001-86,62923058443,52616-555
2249,6812065764088288808,41.213.042/0001-88,48916496622,03269-873
2250,9202513172400818180,19.491.575/0001-99,41950009104,88298-445
2251,7909286611563368271,93.503.826/0001-04,27917788808,51747-023
2252,2506176558204038030,67.404.122/0001-93,24918976044,72175-992
2253,7054540329238506467,22.344.955/0001-79,46954600951,14345-854
2254,8615069419397394497,16.432.755/0001-81,21977090799,05760-767
2255,3053240317291233319,89.852.116/0001-10,74976076350,46132-143
2256,8073349989461843568,82.708.960/0001-55,97944364372,34283-300
2257,7948857986629937355,33.018.492/0001-20,87948735122,08842-666
2258,9726384001139094462,64.791.337/0001-05,79938252736,71055-870
2259,5475720520906372754,60.090.764/0001-92,63950071331,12111-352
2260,9442173673931366896,71.108.832/0001-03,81980673871,39457-187
2261,4411971279093978907,20.959.002/0001-50,88937803607,98662-732
2262,1042339328486995496,58.608.154/0001-74,65904605946,01163-653
2263,7114211076417361727,00.679.878/0001-09,69959861856,08621-069
2264,6477268562398037263,26.743.962/0001-96,33936174873,08989-741
2265,2143584791958229882,26.941.177/0001-59,87913813335,51602-480
2266,5165373573595132480,96.102.042/0001-85,91904995510,18148-414
2267,4590009751209109355,49.766.586/0001-77,84943734132,03645-767
2268,3530574904389294813,02.203.866/0001-68,83913275416,96100-393
2269,3735289546449126731,20.490.065/0001-46,71956119912,56773-971
2270,8088076226287932788,20.140.065/0001-42,12900441487,76580-259
2271,4098147332543309999,68.292.892/0001-16,48960432809,60369-836
2272,8262500928934940688,02.935.672/0001-98,77939258972,76462-646
2273,7108694655398330595,41.222.905/0001-73,42963297277,33739-261
2274,8684074714188000577,89.714.043/0001-51,34939409933,26533-885
2275,7485644921381171994,77.213.644/0001-35,87990970383,23787-118
2276,6957284610319622637,27.513.936/0001-60,94906665528,78144-328
2277,5224282586347274598,14.422.007/0001-03,75937681041,72844-987
2278,4157856750236210652,88.820.078/0001-01,96911616419,66305-836
2279,1414113739970364283,42.839.269/0001-86,67920250894,91972-032
2280,5997657563869068391,62.101.547/0001-10,79941693259,54870-111
2281,1848402533284912585,34.196.280/0001-91,41971729441,31191-826
2282,3035072222475874426,72.007.401/0001-30,37924061144,99377-879
2283,6262770569402837557,96.821.837/0001-27,15929218263,37361-129
2284,1810453837832531903,49.754.977/0001-10,28928235763,28096-615
2285,4551427299329488778,37.633.042/0001-23,63966515643,17389-109
2286,7474341485114540222,70.496.432/0001-00,96911575464,11819-380
2287,1394707909318441712,24.070.884/0001-67,61992158078,71153-218
2288,8461572763074099169,43.311.200/0001-29,95962823943,87398-805
2289,2526920935879773871,18.120.763/0001-04,85901904793,51469-457
2290,5748355750283245462,47.349.610/0001-76,99941651214,57182-314
2291,3401919259748788002,35.789.799/0001-40,31943780852,82247-119
2292,1570715453212701649,09.699.167/0001-79,92974606479,63349-123
2293,8996967955735059483,05.110.879/0001-81,77921723800,21708-762
2294,3352571264636952554,58.413.508/0001-45,49953227132,20828-115
2295,4957543819603212784,24.429.448/0001-36,65984527122,38092-654
2296,4068126001065537355,88.229.596/0001-85,77915548957,59066-805
2297,5903047119567234359,16.269.586/0001-56,49984767582,43978-056
2298,6268545949768166061,93.435.603/0001-91,46933113819,51967-498
2299,8850645805090022268,91.213.650/0001-36,15991120505,89168-500
2300,8863576099386220378,52.938.394/0001-69,89960360676,13636-397
2301,2330172957062643876,34.584.781/0001-05,94978128004,59087-780
2302,1762892143713706165,02.061.927/0001-69,51965996079,69950-010
2303,6389392205222038036,40.346.936/0001-94,45939764642,98218-133
2304,5189841037781034279,75.912.094/0001-17,81988074800,43285-903
2305,7459429025688023839,13.741.935/0001-96,28971732271,60246-807
2306,2608204796644495369,97.241.799/0001-12,28988323120,68263-642
2307,7114361089191436737,82.434.196/0001-80,11967540098,62899-690
2308,8365301906628479702,53.417.965/0001-05,32980966714,86952-658
2309,1906044048611664177,35.938.949/0001-42,87969726974,01629-628
2310,2952746629764323700,81.214.729/0001-36,81968981209,98841-961
2311,1612469591075052620,48.454.401/0001-12,13984335583,23749-134
2312,2676509238295971197,60.641.558/0001-91,24941241252,78228-460
2313,7900579781664032190,06.759.412/0001-47,91908659800,69844-908
2314,9823659017666417826,77.345.523/0001-90,48969064191,06768-602
2315,1977940289388060042,19.944.131/0001-04,91900820094,20196-571
2316,9520397264833811443,51.180.896/0001-68,81969824863,48980-079
2317,8836211446622142580,72.028.418/0001-19,82948835255,20032-318
2318,5725500021462431110,35.437.097/0001-06,46927297790,92763-544
2319,9565729352546710724,96.704.194/0001-22,18944671207,97801-912
2320,1068175007392247079,69.634.106/0001-84,28929546037,77376-727
2321,8010853967341904440,50.799.141/0001-89,13963868369,26096-722
2322,9986672561065382949,83.026.474/0001-99,11941156256,38376-163
2323,6052265095833446659,46.279.833/0001-32,98948569914,92914-794
2324,2658058723565489450,00.722.801/0001-71,88942697222,44900-282
2325,2733309701059405704,11.049.692/0001-05,44991666024,98526-407
2326,6423914535641328412,84.355.089/0001-17,96930111979,77161-184
2327,7818632446438024084,06.138.480/0001-85,34988425903,43274-971
2328,7594953880454630494,24.088.318/0001-06,89928062678,80445-132
2329,1024768171199713680,76.586.080/0001-56,35974420401,14779-832
2330,6180110469731757150,08.776.522/0001-29,32930004102,82291-735
2331,6063666035404842501,95.466.713/0001-44,18911166722,04751-587
2332,6100245761716958045,92.689.015/0001-19,85974879363,84685-380
2333,7532940631113873464,00.706.254/0001-13,82945185275,29510-493
2334,6149632156158606811,23.712.509/0001-00,44908973866,99593-816
2335,8598204696625429186,83.774.100/0001-64,11980163830,37870-791
2336,4047537684807477128,20.711.283/0001-31,75919495032,15202-957
2337,1305163208468348613,08.902.779/0001-28,12915551587,51642-858
2338,8834699806811096911,74.809.359/0001-59,11981415691,47199-887
2339,8629126011908219895,17.248.259/0001-73,11961737470,85377-874
2340,8255911334341163201,95.368.976/0001-67,32978732762,55513-510
2341,6951830027913715724,65.736.767/0001-96,94933369210,51736-063
2342,3516415447484708229,06.827.913/0001-54,94932809459,95581-388
2343,2525342403083382409,42.641.933/0001-95,95902596538,87753-407
2344,9715664468715719427,12.945.183/0001-39,77983623415,19849-650
2345,7267729815795570858,27.576.830/0001-62,12956061570,33276-894
2346,2142582727230480584,13.818.514/0001-81,43930374423,59452-289
2347,4528133706795574295,55.611.491/0001-54,77946891015,52990-300
2348,3320001076348157677,27.789.362/0001-76,96967899310,44021-708
2349,8738934969350544460,00.204.582/0001-93,91905470396,28730-868
2350,4546234296859174562,65.120.644/0001-76,16904714315,26146-771
2351,4538823729515132052,43.099.280/0001-41,51980654141,19339-418
2352,8794800931988366733,96.059.351/0001-53,67925564735,61169-002
2353,5289389764362951189,03.424.827/0001-63,66941087239,30636-228
2354,7477955013761688668,51.894.985/0001-23,48935401644,81782-096
2355,7726826073549041871,72.656.765/0001-57,31998107489,55596-026
2356,3309243805565326470,32.177.189/0001-41,83944845189,89927-105
2357,2863265060601477615,82.729.319/0001-83,89953745312,80398-636
2358,5105285266347793156,87.413.072/0001-75,87970406806,03502-302
2359,3778907264773113646,80.120.238/0001-27,15951702717,08123-045
2360,6326783396775757419,88.710.663/0001-36,73932366642,43798-624
2361,9073904774290144315,79.167.303/0001-92,18945108941,73368-023
2362,5456181362042996726,28.747.324/0001-19,16960620602,65488-017
2363,6391728048435966749,22.220.229/0001-68,79954991628,58335-393
2364,8188020378318352358,98.470.033/0001-08,74959481813,14054-080
2365,9610605374534748155,60.120.015/0001-36,53944074290,28337-429
2366,5039347676355108546,29.874.228/0001-49,89958360364,98479-399
2367,3210994293886214650,46.269.439/0001-04,95961709639,53730-258
2368,2268773091573238138,00.520.784/0001-00,63926134878,56454-291
2369,4982857891550349362,20.296.319/0001-13,89999019286,77665-134
2370,5358185110657079059,05.302.909/0001-58,47938240002,79762-423
2371,4811882884057209578,57.822.803/0001-19,74962700443,42894-181
2372,2488434356440705631,59.921.092/0001-25,27964032962,40031-270
2373,1618980232582696457,38.334.999/0001-61,35979976048,71574-779
2374,5321905329766085024,06.930.855/0001-69,96901346873,56912-118
2375,8075526942651805209,57.569.403/0001-46,38951926394,98571-524
2376,5630869279076336002,51.412.300/0001-58,95988649085,33083-814
2377,2833874238409552429,87.631.625/0001-46,46959234553,07945-089
2378,1457549754636326981,77.991.534/0001-20,66917215527,72124-502
2379,8699197951871181354,20.833.635/0001-54,13992355556,98575-130
2380,1172751806126551039,30.003.819/0001-09,75935045361,99597-123
2381,9488001863372070500,32.072.479/0001-55,74967667495,21053-623
2382,2684179631135359364,45.575.885/0001-76,68938017218,18695-089
2383,2649614124480476511,01.163.408/0001-97,11977359338,09302-149
2384,7533494820515097680,33.879.541/0001-69,97992131179,08490-655
2385,6297805517131698971,50.386.639/0001-54,84974574650,44846-302
2386,1751310993170133342,55.354.648/0001-23,88993796333,18075-352
2387,6365276463717729277,13.476.537/0001-36,43909894842,83532-897
2388,7284024998580412336,00.078.918/0001-25,91942170318,14799-684
2389,1895610114710753110,06.674.737/0001-76,38925560649,51937-683
2390,7080164480019549917,94.328.930/0001-98,66907602302,48676-570
2391,1290378052222681074,82.544.828/0001-59,91940229862,09586-161
2392,8115839591354513187,80.816.416/0001-56,69972992741,56094-375
2393,6797380821635419844,85.334.265/0001-58,71900753966,43827-361
2394,2259329260281630314,82.234.117/0001-68,81957889548,37345-222
2395,2170930994597445281,10.121.388/0001-68,53986998752,86656-178
2396,1108861825086135900,40.528.149/0001-80,83986417283,47220-790
