marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,segmento,valor
positivo,2010,4,6,6,não,0,1,244,HD,TN,não,500,0,entrada,6439
samsung,2021,6,11,16,sim,6,4,127,4K,AMOLED,não,0,1000,jogos_premium,24374
asus,2017,6,6,8,não,0,2,593,HD,VA,não,1000,0,intermediario,14358
asus,2021,12,14,4,não,0,3,38,FULLHD,IPS,sim,0,250,2em1,8027
xiaomi,2023,4,6,8,não,0,3,489,FULLHD,OLED,não,0,2000,premium,18689
dell,2012,6,12,12,sim,2,1,46,FULLHD,VA,não,500,125,jogos_entrada,7622
lenovo,2022,12,18,12,não,0,3,116,FULLHD,AMOLED,sim,0,250,2em1,11471
asus,2016,10,10,32,não,0,1,115,HD,IPS,não,0,1000,intermediario,8325
hp,2015,10,14,12,sim,4,4,192,FULLHD,TN,não,0,250,jogos_entrada,8490
positivo,2012,4,4,6,não,0,3,76,HD,TN,não,2000,0,entrada,4638
huawei,2023,8,13,8,não,0,3,508,QUADHD,OLED,não,0,250,premium,19290
razer,2019,10,17,16,sim,6,4,47,QUADHD,AMOLED,não,0,2000,jogos_premium,20238
lenovo,2021,10,16,12,não,0,3,583,FULLHD,OLED,não,0,500,ultraportatil,20759
dell,2018,8,12,32,sim,6,1,49,QUADHD,AMOLED,não,0,1000,jogos_premium,18220
positivo,2017,8,11,16,não,0,1,213,HD,IPS,não,1000,0,entrada,7188
samsung,2013,10,10,16,sim,6,3,39,4K,TN,não,250,500,jogos_intermediarios,10284
razer,2014,6,10,16,sim,6,4,188,4K,AMOLED,não,500,2000,jogos_premium,21881
samsung,2022,8,11,12,sim,4,4,121,4K,TN,não,0,2000,jogos_intermediarios,10881
hp,2015,8,12,12,sim,6,3,80,QUADHD,IPS,não,0,250,jogos_intermediarios,10791
asus,2015,6,12,6,não,0,1,459,HD,IPS,não,1000,0,entrada,9735
razer,2016,4,5,16,sim,6,3,101,FULLHD,OLED,não,0,1000,jogos_premium,19300
huawei,2016,4,8,8,não,0,3,493,4K,AMOLED,não,0,250,premium,19081
huawei,2023,10,16,16,não,0,2,551,FULLHD,AMOLED,não,0,1000,premium,26376
huawei,2010,10,10,8,não,0,3,424,FULLHD,AMOLED,não,0,250,premium,21651
dell,2015,8,11,8,não,0,1,494,HD,IPS,não,0,250,entrada,10748
xiaomi,2020,10,10,8,não,0,3,591,4K,AMOLED,não,0,250,premium,17240
positivo,2023,4,4,12,não,0,1,184,HD,IPS,não,1000,500,entrada,6408
razer,2012,4,6,16,sim,6,4,60,FULLHD,OLED,não,0,250,jogos_premium,20488
apple,2023,12,15,8,não,0,2,407,FULLHD,AMOLED,não,0,2000,premium,19258
huawei,2022,4,8,8,não,0,3,537,FULLHD,OLED,não,0,1000,premium,23325
dell,2022,12,15,16,sim,8,4,33,4K,OLED,não,0,250,jogos_premium,20059
apple,2013,10,11,16,não,0,3,547,4K,OLED,não,2000,250,premium,24947
apple,2012,8,9,8,não,0,3,469,FULLHD,OLED,não,1000,250,premium,16450
positivo,2014,8,8,2,não,0,2,288,HD,IPS,não,500,0,entrada,7128
razer,2018,6,11,8,não,0,2,445,FULLHD,AMOLED,não,0,2000,premium,24479
xiaomi,2010,12,14,16,não,0,2,502,FULLHD,AMOLED,não,500,250,premium,15674
positivo,2011,6,7,8,não,0,4,208,HD,IPS,não,0,250,entrada,5806
acer,2015,8,12,16,não,0,2,485,HD,IPS,não,0,250,entrada,11783
samsung,2018,6,10,12,não,0,3,587,FULLHD,VA,não,0,500,ultraportatil,17615
dell,2018,10,19,8,não,0,4,177,HD,OLED,não,250,0,intermediario,7980
apple,2011,12,23,16,não,0,2,476,FULLHD,OLED,não,0,2000,premium,20892
positivo,2013,2,2,2,não,0,1,43,HD,IPS,não,250,0,entrada,3952
apple,2014,10,20,8,não,0,2,420,4K,OLED,não,0,500,premium,18258
razer,2012,12,24,16,sim,6,2,151,QUADHD,OLED,não,0,2000,jogos_premium,25199
razer,2020,12,23,16,não,0,2,442,QUADHD,OLED,não,0,250,premium,18253
apple,2016,4,7,16,não,0,3,518,FULLHD,AMOLED,não,0,2000,premium,20647
dell,2015,8,8,12,sim,4,4,113,FULLHD,OLED,não,0,500,jogos_entrada,9529
acer,2018,6,10,64,não,0,3,544,FULLHD,IPS,não,0,500,ultraportatil,16340
samsung,2023,10,18,8,não,0,2,410,4K,AMOLED,não,0,1000,premium,17429
dell,2019,10,13,16,sim,6,4,180,QUADHD,AMOLED,não,0,500,jogos_premium,14900
huawei,2022,12,23,16,não,0,2,596,4K,OLED,não,0,250,premium,27469
lenovo,2010,6,9,2,não,0,1,432,HD,IPS,não,1000,0,entrada,9218
acer,2021,12,18,8,não,0,1,262,HD,VA,não,250,0,intermediario,9038
samsung,2014,4,6,4,não,0,2,484,FULLHD,AMOLED,sim,500,250,2em1,16900
acer,2021,4,5,8,não,0,3,449,FULLHD,IPS,sim,0,1000,2em1,14917
hp,2018,4,8,12,sim,4,4,184,FULLHD,VA,não,0,500,jogos_entrada,9783
dell,2010,4,5,12,não,0,1,336,HD,OLED,não,0,1000,intermediario,11428
dell,2018,10,11,4,não,0,4,333,HD,TN,não,250,0,entrada,8662
huawei,2010,12,23,16,não,0,3,522,4K,OLED,não,1000,250,premium,25792
samsung,2016,10,20,32,não,0,3,262,HD,VA,não,2000,0,intermediario,9886
xiaomi,2015,4,6,16,não,0,3,467,FULLHD,AMOLED,não,0,500,premium,18550
asus,2013,4,5,16,não,0,2,546,FULLHD,AMOLED,sim,2000,250,premium,22538
acer,2013,2,2,6,não,0,3,493,HD,VA,não,0,2000,intermediario,12474
acer,2016,4,5,8,sim,4,1,173,FULLHD,TN,não,0,2000,jogos_entrada,9145
hp,2019,10,11,12,sim,4,4,75,FULLHD,IPS,não,0,500,jogos_entrada,7171
dell,2017,6,6,8,não,0,2,456,QUADHD,AMOLED,sim,0,250,premium,15428
asus,2020,4,5,8,não,0,3,527,4K,AMOLED,não,0,250,premium,24081
samsung,2015,4,6,32,sim,6,3,135,QUADHD,OLED,não,0,250,jogos_premium,19805
razer,2011,8,9,8,não,0,3,509,FULLHD,OLED,não,500,250,premium,18932
huawei,2020,8,13,16,não,0,2,526,4K,OLED,não,0,250,premium,20236
huawei,2019,8,10,8,não,0,2,418,FULLHD,OLED,não,0,250,premium,21216
lenovo,2010,4,6,32,sim,6,2,155,4K,OLED,não,1000,2000,jogos_premium,14964
acer,2013,2,3,8,não,0,3,204,HD,IPS,não,500,0,intermediario,8590
razer,2022,8,10,32,sim,6,4,190,QUADHD,OLED,não,0,250,jogos_premium,16901
lenovo,2014,6,10,12,sim,4,3,139,FULLHD,VA,não,0,500,jogos_entrada,8609
huawei,2014,8,16,8,não,0,3,485,FULLHD,OLED,não,1000,250,premium,16921
acer,2019,12,13,16,sim,6,4,54,FULLHD,OLED,não,0,2000,jogos_premium,19218
samsung,2015,6,9,6,não,0,3,514,FULLHD,VA,não,0,2000,ultraportatil,19830
acer,2020,8,13,8,sim,4,4,83,FULLHD,TN,não,0,1000,jogos_entrada,8192
positivo,2016,8,10,32,não,0,1,90,HD,IPS,não,500,0,entrada,4852
razer,2020,8,15,32,sim,6,4,94,FULLHD,AMOLED,não,0,1000,jogos_premium,18077
asus,2019,10,11,32,não,0,3,39,HD,IPS,não,0,2000,entrada,6209
samsung,2023,4,8,32,não,0,3,521,FULLHD,IPS,não,0,250,ultraportatil,15165
xiaomi,2018,8,12,16,não,0,2,497,QUADHD,AMOLED,não,0,1000,premium,19468
acer,2013,6,11,12,não,0,4,548,HD,OLED,não,2000,0,intermediario,13914
apple,2021,12,18,16,não,0,2,469,QUADHD,OLED,não,0,250,premium,20756
hp,2010,2,3,6,não,0,2,530,FULLHD,VA,não,1000,500,ultraportatil,14590
asus,2019,8,11,32,não,0,3,537,FULLHD,IPS,não,0,1000,ultraportatil,18819
razer,2021,6,12,16,sim,6,4,168,FULLHD,OLED,não,0,500,jogos_premium,22374
huawei,2011,10,20,8,não,0,2,426,QUADHD,AMOLED,não,2000,250,premium,20145
acer,2022,6,7,16,não,0,4,359,HD,TN,não,0,250,intermediario,10333
dell,2015,4,7,6,não,0,4,416,HD,VA,não,0,250,intermediario,11579
razer,2012,12,24,16,sim,6,3,47,FULLHD,AMOLED,não,2000,500,jogos_premium,17403
acer,2017,4,8,12,sim,2,4,153,FULLHD,TN,não,0,500,jogos_entrada,7209
samsung,2016,10,16,8,não,0,2,403,4K,AMOLED,não,0,2000,premium,22479
dell,2013,6,12,12,não,0,3,534,FULLHD,TN,não,1000,500,ultraportatil,15443
acer,2014,4,4,16,não,0,3,513,HD,TN,não,1000,0,entrada,10172
dell,2023,4,7,12,não,0,1,178,HD,IPS,não,500,2000,entrada,6951
huawei,2022,8,15,16,não,0,3,406,4K,AMOLED,não,0,250,premium,17420
asus,2019,12,20,16,não,0,2,576,4K,AMOLED,sim,0,1000,premium,23127
hp,2017,8,14,16,sim,6,4,40,4K,VA,não,0,500,jogos_intermediarios,9691
dell,2014,10,15,16,sim,4,2,33,QUADHD,OLED,não,250,250,jogos_intermediarios,10231
xiaomi,2014,4,6,16,não,0,3,490,QUADHD,AMOLED,não,250,250,premium,24278
razer,2023,8,13,32,sim,8,4,72,QUADHD,AMOLED,não,0,500,jogos_premium,12835
positivo,2015,6,12,8,não,0,4,253,HD,IPS,não,1000,0,entrada,7058
huawei,2010,6,11,8,não,0,2,444,QUADHD,AMOLED,não,0,250,premium,21261
lenovo,2012,2,4,12,sim,2,2,113,FULLHD,IPS,não,0,1000,jogos_entrada,7027
positivo,2012,2,3,2,não,0,4,172,HD,IPS,não,0,250,entrada,4795
samsung,2011,6,12,4,não,0,4,293,HD,TN,não,1000,0,entrada,7833
xiaomi,2020,10,16,8,não,0,2,472,QUADHD,OLED,não,0,250,premium,18835
asus,2017,4,6,32,não,0,3,533,FULLHD,IPS,não,0,2000,ultraportatil,17757
samsung,2015,8,11,12,sim,6,2,64,FULLHD,TN,não,0,1000,jogos_intermediarios,10263
positivo,2015,8,12,16,não,0,2,43,HD,IPS,não,500,0,entrada,5088
razer,2014,6,9,8,não,0,3,507,FULLHD,AMOLED,não,2000,250,premium,24923
huawei,2020,12,22,8,não,0,3,452,4K,AMOLED,não,0,2000,premium,26206
samsung,2022,6,10,8,não,0,3,553,FULLHD,IPS,sim,0,250,premium,18579
acer,2021,6,11,12,não,0,4,470,HD,IPS,não,250,0,entrada,10782
xiaomi,2016,10,16,16,não,0,3,597,FULLHD,OLED,não,0,2000,premium,18414
apple,2019,12,24,16,não,0,2,428,FULLHD,OLED,não,0,1000,premium,20504
acer,2023,10,13,6,não,0,3,295,FULLHD,IPS,sim,0,250,2em1,12298
asus,2020,12,15,8,não,0,2,418,FULLHD,AMOLED,sim,0,250,2em1,13090
lenovo,2022,8,9,16,sim,4,4,37,FULLHD,OLED,não,0,2000,jogos_intermediarios,9440
xiaomi,2012,10,18,16,não,0,3,575,QUADHD,AMOLED,não,500,250,premium,19726
dell,2013,2,4,6,não,0,2,395,HD,VA,não,2000,0,intermediario,10418
razer,2010,8,8,16,não,0,3,526,4K,AMOLED,não,0,1000,premium,20388
apple,2012,6,9,16,não,0,2,448,FULLHD,AMOLED,não,1000,250,premium,21395
asus,2013,6,11,6,não,0,2,353,FULLHD,IPS,sim,2000,250,2em1,12521
dell,2019,8,10,2,não,0,2,518,FULLHD,TN,não,0,1000,ultraportatil,18587
dell,2022,6,6,8,não,0,3,416,FULLHD,IPS,sim,0,2000,2em1,14335
asus,2023,12,23,2,não,0,2,410,HD,IPS,não,500,125,entrada,10225
xiaomi,2020,10,17,16,não,0,2,404,QUADHD,AMOLED,não,0,2000,premium,23646
positivo,2015,4,5,32,não,0,1,264,HD,IPS,não,250,0,entrada,7283
hp,2020,10,20,8,sim,4,4,80,FULLHD,OLED,não,0,250,jogos_entrada,8862
asus,2012,2,2,6,não,0,4,597,HD,TN,não,0,2000,entrada,11988
huawei,2015,4,4,16,não,0,3,543,QUADHD,AMOLED,não,0,250,premium,17605
huawei,2012,8,9,16,não,0,3,432,FULLHD,AMOLED,não,250,250,premium,18631
dell,2012,4,7,12,sim,4,3,49,4K,OLED,não,500,500,jogos_intermediarios,10030
hp,2016,6,12,4,não,0,3,549,FULLHD,TN,não,0,250,ultraportatil,19536
huawei,2022,4,5,16,não,0,2,576,QUADHD,AMOLED,não,0,250,premium,16402
hp,2012,4,7,6,não,0,3,509,FULLHD,TN,não,0,250,ultraportatil,14930
dell,2012,4,4,16,sim,6,4,78,4K,AMOLED,não,250,2000,jogos_premium,13249
asus,2022,4,6,8,não,0,2,464,4K,AMOLED,não,0,500,premium,23244
asus,2015,10,13,8,não,0,3,265,HD,IPS,não,250,0,entrada,7310
asus,2013,6,11,8,não,0,3,584,4K,AMOLED,não,2000,250,premium,24199
xiaomi,2011,12,23,16,não,0,2,448,QUADHD,OLED,não,250,250,premium,16687
xiaomi,2011,10,13,16,não,0,2,594,QUADHD,AMOLED,não,2000,250,premium,17265
positivo,2016,4,7,16,não,0,2,165,HD,IPS,não,250,0,entrada,6331
lenovo,2015,4,7,12,sim,4,1,164,FULLHD,TN,não,0,250,jogos_entrada,9025
apple,2017,6,9,16,não,0,2,416,QUADHD,OLED,não,0,250,premium,23662
dell,2021,4,7,16,não,0,2,571,4K,AMOLED,não,0,250,premium,20796
dell,2023,8,15,6,não,0,2,114,HD,TN,não,500,500,entrada,4818
huawei,2023,8,13,16,não,0,2,557,4K,OLED,não,0,250,premium,24215
lenovo,2022,6,9,12,não,0,4,108,HD,IPS,não,0,2000,intermediario,7023
razer,2011,4,6,16,não,0,2,579,QUADHD,AMOLED,não,500,250,premium,25647
razer,2010,10,15,16,não,0,2,407,QUADHD,OLED,não,2000,250,premium,24070
lenovo,2017,8,16,8,sim,4,1,168,FULLHD,OLED,não,0,2000,jogos_entrada,10204
hp,2018,4,4,32,não,0,3,572,FULLHD,TN,não,0,2000,ultraportatil,17665
hp,2021,12,14,8,sim,2,4,107,FULLHD,TN,não,0,500,jogos_entrada,8125
positivo,2014,4,6,12,não,0,1,45,HD,IPS,não,2000,0,entrada,4553
xiaomi,2017,6,11,16,não,0,2,458,4K,OLED,não,0,2000,premium,19542
huawei,2013,6,12,16,não,0,3,500,4K,AMOLED,não,0,250,premium,16942
dell,2020,12,16,8,não,0,3,538,FULLHD,VA,não,0,500,ultraportatil,16672
razer,2014,12,22,16,não,0,2,594,4K,AMOLED,não,500,250,premium,23644
samsung,2016,8,11,16,não,0,4,79,HD,IPS,não,1000,0,entrada,4605
hp,2015,8,10,12,sim,6,1,147,FULLHD,OLED,não,0,1000,jogos_intermediarios,10831
hp,2011,6,12,16,não,0,2,541,FULLHD,VA,não,1000,500,ultraportatil,16110
lenovo,2015,12,16,12,sim,4,4,46,4K,OLED,não,0,250,jogos_intermediarios,11020
razer,2017,4,7,16,sim,6,1,170,QUADHD,OLED,não,0,1000,jogos_premium,21339
hp,2014,10,10,12,não,0,2,587,FULLHD,IPS,não,500,2000,ultraportatil,20015
dell,2015,4,4,8,não,0,3,569,HD,IPS,não,500,0,entrada,10807
hp,2015,10,19,16,sim,4,4,193,QUADHD,OLED,não,0,2000,jogos_intermediarios,13795
apple,2020,8,15,16,não,0,2,437,4K,OLED,não,0,250,premium,24960
asus,2020,6,9,4,não,0,4,344,HD,TN,não,1000,0,intermediario,9296
huawei,2019,10,19,8,não,0,3,522,QUADHD,AMOLED,não,0,250,premium,15781
hp,2010,4,8,8,não,0,2,503,FULLHD,VA,não,500,125,ultraportatil,15697
apple,2015,4,8,8,não,0,2,513,4K,AMOLED,não,0,2000,premium,22928
positivo,2019,10,17,64,não,0,3,138,HD,IPS,não,1000,0,entrada,7560
acer,2018,8,16,16,sim,6,4,150,4K,OLED,não,0,500,jogos_premium,15393
positivo,2016,4,7,8,não,0,3,135,HD,IPS,não,1000,0,entrada,5779
samsung,2011,6,9,12,sim,6,4,197,QUADHD,OLED,não,500,250,jogos_intermediarios,11840
positivo,2023,10,16,2,não,0,1,95,HD,IPS,não,0,2000,entrada,6045
lenovo,2010,12,20,16,sim,6,3,190,4K,AMOLED,não,1000,250,jogos_premium,25571
asus,2019,8,13,32,não,0,3,165,FULLHD,AMOLED,sim,0,250,2em1,12729
positivo,2016,4,4,16,não,0,3,208,HD,IPS,não,0,2000,entrada,6966
positivo,2014,6,7,12,não,0,3,84,HD,TN,não,1000,0,entrada,4023
xiaomi,2019,10,17,16,não,0,3,510,FULLHD,OLED,não,0,250,premium,18476
huawei,2013,10,11,16,não,0,3,506,4K,OLED,não,2000,250,premium,17672
huawei,2019,4,4,8,não,0,3,526,QUADHD,AMOLED,não,0,2000,premium,25185
positivo,2018,8,11,64,não,0,2,123,HD,IPS,não,250,0,entrada,6314
huawei,2014,12,21,8,não,0,3,438,FULLHD,AMOLED,não,250,250,premium,23770
asus,2014,6,6,2,não,0,2,590,FULLHD,TN,não,500,250,ultraportatil,17712
acer,2015,6,9,16,não,0,3,90,FULLHD,AMOLED,sim,0,250,2em1,10125
acer,2016,4,8,6,não,0,3,503,FULLHD,IPS,não,0,250,ultraportatil,17231
xiaomi,2011,4,8,8,não,0,2,564,FULLHD,AMOLED,não,0,2000,premium,18505
positivo,2012,2,2,12,não,0,2,122,HD,TN,não,500,0,entrada,4842
razer,2023,6,8,8,não,0,2,491,FULLHD,OLED,não,0,250,premium,15756
hp,2021,4,6,2,não,0,3,519,FULLHD,VA,não,0,1000,ultraportatil,14996
xiaomi,2021,10,15,8,não,0,2,474,4K,OLED,não,0,2000,premium,24682
acer,2022,10,11,8,não,0,3,412,QUADHD,AMOLED,não,0,500,premium,20158
apple,2021,4,5,8,não,0,2,455,FULLHD,AMOLED,não,0,2000,premium,23100
positivo,2010,2,3,2,não,0,4,281,HD,TN,não,1000,0,entrada,6246
lenovo,2018,4,6,16,não,0,2,287,FULLHD,AMOLED,sim,0,250,2em1,13253
razer,2015,12,20,8,não,0,3,514,FULLHD,OLED,não,0,2000,premium,16911
positivo,2020,12,15,32,não,0,2,267,HD,TN,não,250,0,entrada,8389
lenovo,2020,8,9,6,não,0,3,144,HD,IPS,não,1000,0,entrada,5659
positivo,2018,4,4,4,não,0,3,207,HD,IPS,não,0,250,entrada,6297
xiaomi,2021,8,8,8,não,0,2,431,FULLHD,OLED,não,0,500,premium,21124
dell,2021,12,14,12,sim,6,4,144,FULLHD,IPS,não,0,500,jogos_intermediarios,10800
xiaomi,2014,4,5,16,não,0,2,530,4K,AMOLED,não,0,250,premium,19620
dell,2017,8,8,6,não,0,3,152,HD,IPS,não,0,250,entrada,5018
hp,2013,8,8,12,sim,6,1,61,FULLHD,VA,não,2000,125,jogos_intermediarios,8611
positivo,2014,10,15,2,não,0,1,211,HD,TN,não,250,0,entrada,6514
huawei,2023,12,21,16,não,0,2,579,4K,OLED,não,0,2000,premium,23865
dell,2020,10,16,8,sim,2,4,110,FULLHD,VA,não,0,250,jogos_entrada,8643
lenovo,2014,12,16,16,não,0,3,584,QUADHD,AMOLED,não,1000,250,premium,19839
lenovo,2013,10,16,8,não,0,3,405,FULLHD,OLED,não,250,250,premium,19299
lenovo,2017,6,6,8,não,0,2,539,FULLHD,AMOLED,sim,0,2000,2em1,18489
xiaomi,2014,4,5,8,não,0,3,568,4K,AMOLED,não,1000,250,premium,24477
lenovo,2014,6,11,16,sim,6,2,120,QUADHD,TN,não,2000,1000,jogos_intermediarios,11410
asus,2017,4,5,8,não,0,3,503,FULLHD,VA,não,0,250,ultraportatil,16559
positivo,2010,6,9,12,não,0,3,47,HD,IPS,não,0,250,entrada,4824
asus,2023,6,11,4,não,0,2,235,FULLHD,IPS,sim,0,250,2em1,12081
xiaomi,2010,6,10,8,não,0,2,505,4K,AMOLED,não,250,250,premium,18896
apple,2013,4,8,8,não,0,3,432,4K,OLED,não,250,250,premium,15165
asus,2021,6,10,16,não,0,3,491,4K,OLED,não,0,250,premium,17725
positivo,2018,10,16,2,não,0,2,158,HD,TN,não,500,0,entrada,5521
samsung,2016,8,9,2,não,0,2,58,FULLHD,AMOLED,sim,0,1000,2em1,8307
huawei,2023,6,11,16,não,0,2,589,FULLHD,OLED,não,0,1000,premium,17092
xiaomi,2017,12,15,8,não,0,2,598,FULLHD,AMOLED,não,0,250,premium,25660
samsung,2015,10,10,12,não,0,2,369,HD,IPS,não,500,0,intermediario,10340
asus,2012,2,4,16,não,0,2,137,FULLHD,IPS,sim,500,250,2em1,7778
xiaomi,2012,6,8,16,não,0,2,406,4K,OLED,não,2000,250,premium,22920
dell,2015,4,4,16,sim,6,2,63,QUADHD,OLED,não,0,2000,jogos_premium,15188
xiaomi,2013,12,20,8,não,0,2,462,4K,AMOLED,não,0,1000,premium,22873
positivo,2023,4,4,8,não,0,4,260,HD,IPS,não,0,1000,entrada,6716
positivo,2010,4,4,6,não,0,1,242,HD,IPS,não,250,0,entrada,6177
samsung,2018,6,8,16,sim,4,4,52,QUADHD,OLED,não,0,500,jogos_intermediarios,10323
dell,2010,4,7,4,não,0,3,394,HD,TN,não,1000,0,entrada,9355
positivo,2012,4,5,2,não,0,3,117,HD,TN,não,500,0,entrada,4552
dell,2021,8,14,8,sim,2,4,162,FULLHD,VA,não,0,250,jogos_entrada,8029
samsung,2019,10,17,16,não,0,2,542,4K,IPS,sim,0,2000,premium,22188
positivo,2010,2,3,8,não,0,2,135,HD,IPS,não,2000,0,entrada,4516
hp,2016,4,4,12,sim,2,4,79,FULLHD,OLED,não,0,1000,jogos_entrada,7171
dell,2021,4,6,16,não,0,3,556,FULLHD,TN,não,0,1000,ultraportatil,17269
razer,2016,10,20,8,não,0,3,423,4K,OLED,não,0,1000,premium,23560
asus,2018,10,10,4,não,0,3,356,FULLHD,IPS,sim,0,1000,2em1,14226
hp,2019,4,8,32,não,0,2,581,FULLHD,OLED,não,0,2000,ultraportatil,17737
dell,2015,4,7,32,não,0,2,170,HD,TN,não,1000,0,intermediario,6987
positivo,2016,4,7,16,não,0,1,125,HD,TN,não,250,0,entrada,4737
dell,2014,10,16,4,não,0,2,109,FULLHD,IPS,sim,2000,250,2em1,11561
positivo,2019,6,9,12,não,0,3,275,HD,IPS,não,0,1000,entrada,8080
huawei,2016,10,19,8,não,0,2,451,QUADHD,OLED,não,0,2000,premium,21289
asus,2023,8,16,4,não,0,3,242,HD,TN,não,0,250,intermediario,8720
dell,2022,12,17,12,não,0,2,592,FULLHD,OLED,não,0,250,ultraportatil,19173
acer,2020,8,13,12,sim,4,4,45,FULLHD,VA,não,0,2000,jogos_intermediarios,9606
huawei,2012,8,11,16,não,0,3,517,FULLHD,OLED,não,1000,250,premium,22126
apple,2016,12,23,16,não,0,3,495,FULLHD,OLED,não,0,250,premium,19297
asus,2019,12,24,12,não,0,2,530,FULLHD,IPS,sim,0,250,2em1,15454
dell,2016,6,8,4,não,0,2,481,HD,IPS,não,0,250,entrada,10448
positivo,2023,6,8,16,não,0,1,240,HD,IPS,não,0,250,entrada,7605
asus,2013,2,4,8,não,0,3,493,FULLHD,IPS,sim,500,250,2em1,13375
acer,2014,4,6,4,não,0,3,182,FULLHD,IPS,sim,2000,250,2em1,10922
samsung,2014,6,7,2,não,0,3,145,HD,TN,não,1000,0,entrada,5200
hp,2016,4,5,12,sim,6,2,35,QUADHD,VA,não,0,500,jogos_intermediarios,8409
razer,2011,12,17,16,sim,6,1,184,4K,AMOLED,não,2000,250,jogos_premium,14472
acer,2023,10,16,16,sim,4,4,112,QUADHD,OLED,não,0,250,jogos_intermediarios,11532
hp,2023,6,10,12,sim,4,4,121,FULLHD,TN,não,0,500,jogos_intermediarios,10406
asus,2013,2,3,12,não,0,2,478,FULLHD,AMOLED,sim,1000,250,2em1,16706
huawei,2020,12,15,8,não,0,2,473,4K,AMOLED,não,0,500,premium,17379
asus,2023,12,22,32,não,0,2,549,HD,IPS,não,1000,125,entrada,13720
xiaomi,2016,6,7,16,não,0,3,475,FULLHD,OLED,não,0,250,premium,19324
dell,2016,8,12,16,não,0,3,400,4K,AMOLED,não,0,250,premium,19597
samsung,2011,2,2,4,não,0,3,103,FULLHD,AMOLED,sim,250,250,2em1,7774
apple,2022,8,16,8,não,0,2,478,FULLHD,AMOLED,não,0,250,premium,24768
razer,2011,12,16,16,sim,6,3,171,FULLHD,OLED,não,250,2000,jogos_premium,14145
hp,2012,6,6,12,não,0,3,580,FULLHD,OLED,não,250,250,ultraportatil,17796
dell,2010,2,3,12,não,0,1,186,HD,IPS,não,0,500,entrada,5592
samsung,2019,4,8,64,não,0,2,419,HD,IPS,não,1000,0,intermediario,13511
asus,2011,4,5,2,não,0,3,52,HD,VA,não,0,500,intermediario,5380
samsung,2022,10,15,32,sim,6,4,167,QUADHD,OLED,não,0,1000,jogos_premium,20903
asus,2010,6,7,8,não,0,2,91,HD,OLED,não,0,1000,intermediario,8028
dell,2011,8,13,16,sim,6,4,114,QUADHD,AMOLED,não,2000,125,jogos_premium,21356
huawei,2013,10,17,16,não,0,3,483,FULLHD,AMOLED,não,2000,250,premium,22126
razer,2020,12,21,8,não,0,3,529,QUADHD,OLED,não,0,250,premium,17765
positivo,2015,8,10,32,não,0,2,207,HD,IPS,não,250,0,entrada,6839
lenovo,2018,6,8,32,não,0,1,565,HD,IPS,não,0,250,intermediario,13570
positivo,2013,6,10,8,não,0,1,52,HD,TN,não,1000,0,entrada,4382
huawei,2019,10,18,16,não,0,3,439,QUADHD,AMOLED,não,0,250,premium,16880
razer,2014,12,18,8,não,0,3,453,QUADHD,AMOLED,não,250,250,premium,19377
acer,2015,8,16,16,não,0,2,438,4K,AMOLED,não,0,500,premium,22723
lenovo,2018,4,4,12,sim,6,2,110,4K,IPS,não,0,2000,jogos_intermediarios,10857
xiaomi,2014,10,13,8,não,0,3,528,4K,OLED,não,2000,250,premium,18581
samsung,2013,2,4,8,não,0,2,524,HD,OLED,não,1000,0,intermediario,13258
acer,2022,8,9,12,não,0,2,557,FULLHD,IPS,não,0,250,ultraportatil,18706
positivo,2016,8,13,4,não,0,2,167,HD,IPS,não,500,0,entrada,6677
apple,2014,4,8,8,não,0,3,553,FULLHD,OLED,não,1000,250,premium,23712
razer,2019,8,13,32,sim,6,4,70,FULLHD,AMOLED,não,0,250,jogos_premium,13363
lenovo,2018,4,7,32,não,0,2,566,FULLHD,OLED,não,0,500,ultraportatil,19641
hp,2011,2,2,8,não,0,3,523,FULLHD,OLED,não,250,500,ultraportatil,14308
lenovo,2012,6,9,12,sim,6,2,126,QUADHD,OLED,não,250,500,jogos_intermediarios,10245
xiaomi,2013,8,16,8,não,0,3,472,FULLHD,OLED,não,250,250,premium,19895
asus,2023,8,10,8,não,0,3,546,FULLHD,OLED,não,0,1000,ultraportatil,19920
samsung,2011,2,3,2,não,0,2,98,HD,TN,não,2000,0,entrada,4079
xiaomi,2023,6,12,16,não,0,3,412,4K,OLED,não,0,1000,premium,19999
acer,2016,12,21,32,sim,6,2,191,FULLHD,OLED,não,0,250,jogos_premium,16769
asus,2013,6,9,16,não,0,2,532,FULLHD,IPS,não,500,500,ultraportatil,17305
huawei,2020,6,11,8,não,0,3,571,4K,AMOLED,não,0,2000,premium,23566
razer,2016,4,6,16,sim,6,1,109,FULLHD,OLED,não,0,250,jogos_premium,18263
samsung,2016,6,9,12,sim,2,1,100,FULLHD,OLED,não,0,2000,jogos_entrada,8271
positivo,2016,6,7,6,não,0,2,296,HD,IPS,não,250,0,entrada,8240
xiaomi,2016,6,12,16,não,0,2,445,FULLHD,AMOLED,não,0,500,premium,18821
razer,2021,6,6,16,não,0,2,405,FULLHD,OLED,não,0,250,premium,16171
